|Unnamed: 0|seller_nickname|products|stock|price|seller_reputation|Lt|condition|isrefu|category_id|regular_price1|pxp|mix|tokens|embedding|cluster
1494|1494|08aaa894c3|12|1493|69104.99|green_platinum|FulfilledbyMerchant,DropShipping|new|not refubirshed|HOUSEHOLD ITEMS,SPORTS,IT PERIPHERALS, PARTS & ACCESSORIES,HOUSEHOLD APPLIANCES|yes,no|46.29|reputation: green_platinum; products: 12; stock: 1493; priceproduct: 46.29; logistictype: FulfilledbyMerchant,DropShipping; refurbished: not refubirshed; conditionproduct: new; Categories: HOUSEHOLD ITEMS,SPORTS,IT PERIPHERALS, PARTS & ACCESSORIES,HOUSEHOLD APPLIANCES; regularprice: yes,no; Cluster:0|86|"[ 0.02464364 -0.00944046  0.0172882  ...  0.00202347  0.03541619
  0.02452781]"|0
1495|1495|08abfc2b34|1|35|599.0|red|Cross Docking|new|not refubirshed|APPAREL|no|17.11|reputation: red; products: 1; stock: 35; priceproduct: 17.11; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: APPAREL; regularprice: no; Cluster:1|55|"[-0.00763819  0.0053114   0.00952518 ...  0.0032233   0.02787639
  0.00131375]"|1
1496|1496|08ac96e761|2|742|274.0|green_gold|Cross Docking|new|not refubirshed|OTHER,DECOR|no|0.37|reputation: green_gold; products: 2; stock: 742; priceproduct: 0.37; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: OTHER,DECOR; regularprice: no; Cluster:1|57|"[-0.01176786 -0.00803492  0.03423379 ... -0.01594845  0.03012148
  0.00871778]"|1
1497|1497|08ad1c18b3|2|23|2248.0|green_gold|Cross Docking|new|not refubirshed|OTHER,DRINKS|no|97.74|reputation: green_gold; products: 2; stock: 23; priceproduct: 97.74; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: OTHER,DRINKS; regularprice: no; Cluster:1|58|"[-0.03014023 -0.01023518  0.02096129 ... -0.01115754  0.03534708
  0.01666192]"|1
1498|1498|08ad7b8c82|1|3|4188.55|red|Cross Docking|new|not refubirshed|CONSTRUCTION|yes|1396.18|reputation: red; products: 1; stock: 3; priceproduct: 1396.18; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: CONSTRUCTION; regularprice: yes; Cluster:1|55|"[-0.01312015 -0.00134355  0.02844588 ...  0.00739094  0.01741801
  0.00973626]"|1
1499|1499|08ad7e2f2b|3|10|3740.0|green_gold|Cross Docking|new|not refubirshed|ACC MOTORCYCLES|no|374.0|reputation: green_gold; products: 3; stock: 10; priceproduct: 374.0; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: ACC MOTORCYCLES; regularprice: no; Cluster:1|58|"[-0.0015637   0.01075335  0.01497283 ... -0.00086697  0.04360874
  0.00730037]"|1
1500|1500|08b1b0f879|1|9|2450.0|green_silver|Cross Docking|new|not refubirshed|ACC CARS & VANS|no|272.22|reputation: green_silver; products: 1; stock: 9; priceproduct: 272.22; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: ACC CARS & VANS; regularprice: no; Cluster:1|60|"[-0.00655074 -0.00770025  0.0122983  ... -0.00174361  0.01607843
  0.02844305]"|1
1501|1501|08b3635781|4|154|2742.0|green_silver|Cross Docking|new|not refubirshed|APPAREL,FOOTWEAR|no|17.81|reputation: green_silver; products: 4; stock: 154; priceproduct: 17.81; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: APPAREL,FOOTWEAR; regularprice: no; Cluster:1|62|"[ 0.01384145 -0.0048516   0.01839052 ... -0.00917285  0.02837011
  0.01868931]"|1
1502|1502|08b3800da8|1|3|349.0|light_green|Cross Docking|new|not refubirshed|HOUSEHOLD APPLIANCES|no|116.33|reputation: light_green; products: 1; stock: 3; priceproduct: 116.33; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: HOUSEHOLD APPLIANCES; regularprice: no; Cluster:1|60|"[ 0.00363677 -0.01525757  0.01947744 ... -0.00254233  0.02338154
  0.03008454]"|1
1503|1503|08b38b04f2|1|80|331.55|green|Cross Docking|new|not refubirshed|PET|yes|4.14|reputation: green; products: 1; stock: 80; priceproduct: 4.14; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: PET; regularprice: yes; Cluster:1|53|"[-0.01322799  0.00331072  0.01792996 ... -0.00935185  0.02807787
  0.01482756]"|1
1504|1504|08b433d66f|1|2|3850.0|green|Cross Docking|new|not refubirshed|FURNITURE|no|1925.0|reputation: green; products: 1; stock: 2; priceproduct: 1925.0; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: FURNITURE; regularprice: no; Cluster:1|57|"[-0.00988066  0.00212894  0.02869247 ... -0.00703589  0.01582982
  0.00685415]"|1
1505|1505|08b4460eac|9|2285|948.58|green_platinum|FulfilledbyMerchant|new|not refubirshed|BEAUTY PROFESSIONAL,TOYS AND GAMES,CONSTRUCTION,SPORTS,APPAREL ACCESSORIES,DECOR|yes|0.42|reputation: green_platinum; products: 9; stock: 2285; priceproduct: 0.42; logistictype: FulfilledbyMerchant; refurbished: not refubirshed; conditionproduct: new; Categories: BEAUTY PROFESSIONAL,TOYS AND GAMES,CONSTRUCTION,SPORTS,APPAREL ACCESSORIES,DECOR; regularprice: yes; Cluster:0|84|"[ 0.02261839 -0.00729007  0.01030159 ...  0.00088541  0.02314475
  0.02508475]"|0
1506|1506|08b4c4b589|4|3|460.1|green|Cross Docking|new|not refubirshed|TOYS AND GAMES|yes,no|153.37|reputation: green; products: 4; stock: 3; priceproduct: 153.37; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: TOYS AND GAMES; regularprice: yes,no; Cluster:1|58|[0.00603142 0.00906926 0.01299189 ... 0.00108757 0.0243469  0.02315241]|1
1507|1507|08b54e1649|1|3|712.5|yellow|Cross Docking|new|not refubirshed|TELEVISIONS & STREAMING DEVICES|yes|237.5|reputation: yellow; products: 1; stock: 3; priceproduct: 237.5; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: TELEVISIONS & STREAMING DEVICES; regularprice: yes; Cluster:1|60|"[-0.02404976 -0.00165528 -0.03705445 ...  0.00707761  0.02679619
  0.0103993 ]"|1
1508|1508|08b8a590a9|2|200|4870.29|green|DropShipping,Cross Docking|new|not refubirshed|BEAUTY PROFESSIONAL,AUDIO & GENERAL ELECTRONICS|yes|24.35|reputation: green; products: 2; stock: 200; priceproduct: 24.35; logistictype: DropShipping,Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: BEAUTY PROFESSIONAL,AUDIO & GENERAL ELECTRONICS; regularprice: yes; Cluster:3|69|"[ 0.00566544  0.0024291   0.02667216 ... -0.0180026   0.01664614
  0.01020295]"|3
1509|1509|08b947b7c8|5|41|4254.69|green|Cross Docking|new|not refubirshed|TOYS AND GAMES,TOOLS,SECURITY,LIGHTING,DECOR|no|103.77|reputation: green; products: 5; stock: 41; priceproduct: 103.77; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: TOYS AND GAMES,TOOLS,SECURITY,LIGHTING,DECOR; regularprice: no; Cluster:1|68|"[ 0.00402352  0.01808933  0.01248501 ... -0.01340929  0.01841209
  0.01657822]"|1
1510|1510|08b997dc93|5|53|1447.0|green_silver|FulfilledbyMerchant,Cross Docking|new|not refubirshed|MANICURE & PEDICURE|yes,no|27.3|reputation: green_silver; products: 5; stock: 53; priceproduct: 27.3; logistictype: FulfilledbyMerchant,Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: MANICURE & PEDICURE; regularprice: yes,no; Cluster:3|67|"[ 0.00270219  0.00608408  0.00899867 ... -0.01555927  0.01226419
  0.00459538]"|3
1511|1511|08ba95e9e9|1|2|5999.0|red|Cross Docking|new|not refubirshed|WEARABLES|no|2999.5|reputation: red; products: 1; stock: 2; priceproduct: 2999.5; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: WEARABLES; regularprice: no; Cluster:1|57|[0.00966884 0.00676275 0.00325528 ... 0.00778318 0.02779597 0.00145886]|1
1512|1512|08bacd7acf|3|115|1650.0|green_gold|Cross Docking|new|not refubirshed|PARTY,APPAREL|no|14.35|reputation: green_gold; products: 3; stock: 115; priceproduct: 14.35; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: PARTY,APPAREL; regularprice: no; Cluster:1|58|"[-0.00120288 -0.00475853  0.01467309 ... -0.0057428   0.04103621
  0.00969878]"|1
1513|1513|08bd3820f0|2|2|700.0|green|Cross Docking|new|not refubirshed|HAIR|no|350.0|reputation: green; products: 2; stock: 2; priceproduct: 350.0; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: HAIR; regularprice: no; Cluster:1|54|"[ 0.00069077  0.01129096  0.01837955 ... -0.00828927  0.01824101
  0.00246485]"|1
1514|1514|08be1d9b04|1|34577|806.42|orange|DropShipping|new|not refubirshed|FOOTWEAR|no|0.02|reputation: orange; products: 1; stock: 34577; priceproduct: 0.02; logistictype: DropShipping; refurbished: not refubirshed; conditionproduct: new; Categories: FOOTWEAR; regularprice: no; Cluster:4|55|"[ 0.00837089  0.00796921 -0.01349242 ...  0.00153413  0.01098904
  0.01101773]"|4
1515|1515|08bed7429d|2|70|428.0|green_gold|Cross Docking|new|not refubirshed|SPORTS,TOOLS|no|6.11|reputation: green_gold; products: 2; stock: 70; priceproduct: 6.11; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: SPORTS,TOOLS; regularprice: no; Cluster:1|57|"[-0.00418941  0.01681713  0.02233363 ...  0.00268018  0.04148523
  0.01967203]"|1
1516|1516|08bf4e6b0b|2|3|1948.0|light_green|DropShipping|new|not refubirshed|TOYS AND GAMES|no|649.33|reputation: light_green; products: 2; stock: 3; priceproduct: 649.33; logistictype: DropShipping; refurbished: not refubirshed; conditionproduct: new; Categories: TOYS AND GAMES; regularprice: no; Cluster:3|57|"[ 0.03133815 -0.01088441 -0.0033769  ...  0.00327547  0.02049571
  0.02881991]"|3
1517|1517|08c0e992a1|3|65|3908.62|green_silver|FulfilledbyMerchant|new|not refubirshed|SPORTS,HEALTH|yes|60.13|reputation: green_silver; products: 3; stock: 65; priceproduct: 60.13; logistictype: FulfilledbyMerchant; refurbished: not refubirshed; conditionproduct: new; Categories: SPORTS,HEALTH; regularprice: yes; Cluster:3|60|"[ 0.00330263  0.00758138 -0.00758872 ...  0.0107519   0.02956223
  0.02728708]"|3
1518|1518|08c0fb4a26|10|257|3717.5|green_silver|Cross Docking|new|not refubirshed|OTHER|yes,no|14.46|reputation: green_silver; products: 10; stock: 257; priceproduct: 14.46; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: OTHER; regularprice: yes,no; Cluster:1|56|"[-0.00471218 -0.00134553  0.01765269 ... -0.00703231  0.02177064
  0.00613908]"|1
1519|1519|08c221dbf6|1|10|199.0|green|Cross Docking|new|not refubirshed|CPG HOME CARE|no|19.9|reputation: green; products: 1; stock: 10; priceproduct: 19.9; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: CPG HOME CARE; regularprice: no; Cluster:1|56|[0.01226362 0.01240501 0.0314032  ... 0.00137296 0.0285903  0.00445003]|1
1520|1520|08c5c20a5f|3|18|1583.0|green_gold|FulfilledbyMerchant|new|not refubirshed|HEALTH|no|87.94|reputation: green_gold; products: 3; stock: 18; priceproduct: 87.94; logistictype: FulfilledbyMerchant; refurbished: not refubirshed; conditionproduct: new; Categories: HEALTH; regularprice: no; Cluster:3|55|"[-0.01785975  0.00065475  0.01885531 ...  0.00126331  0.03288367
  0.02137438]"|3
1521|1521|08c9e4b159|4|21|16783.0|green|Cross Docking|new|not refubirshed|CONSTRUCTION,TOOLS,HOUSEHOLD APPLIANCES|no|799.19|reputation: green; products: 4; stock: 21; priceproduct: 799.19; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: CONSTRUCTION,TOOLS,HOUSEHOLD APPLIANCES; regularprice: no; Cluster:1|64|"[ 0.00031987  0.01429615  0.02011556 ... -0.01189119  0.01843803
  0.01257408]"|1
1522|1522|08ce984f29|7|47|3758.0|green_platinum|FulfilledbyMerchant|new|not refubirshed|TOOLS|no|79.96|reputation: green_platinum; products: 7; stock: 47; priceproduct: 79.96; logistictype: FulfilledbyMerchant; refurbished: not refubirshed; conditionproduct: new; Categories: TOOLS; regularprice: no; Cluster:0|57|"[-0.00559855  0.01318835 -0.00719229 ... -0.00707713  0.01971936
  0.01960048]"|0
1523|1523|08cfa84754|4|400|660.0|red|Other,Cross Docking|new|not refubirshed|BEAUTY PROFESSIONAL,FOODS|no|1.65|reputation: red; products: 4; stock: 400; priceproduct: 1.65; logistictype: Other,Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: BEAUTY PROFESSIONAL,FOODS; regularprice: no; Cluster:1|65|"[-0.01751453 -0.00965133  0.02452951 ...  0.0141293   0.01487054
  0.00488298]"|1
1524|1524|08cfb6868c|1|2|499.0|light_green|Cross Docking|new|not refubirshed|STATIONERY|no|249.5|reputation: light_green; products: 1; stock: 2; priceproduct: 249.5; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: STATIONERY; regularprice: no; Cluster:1|56|"[ 0.00456126 -0.01000487  0.02717066 ... -0.00167994  0.01295091
  0.03150221]"|1
1525|1525|08d2fe6605|2|7|414.15|orange|Cross Docking|new|not refubirshed|AUDIO & GENERAL ELECTRONICS|no|59.16|reputation: orange; products: 2; stock: 7; priceproduct: 59.16; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: AUDIO & GENERAL ELECTRONICS; regularprice: no; Cluster:1|58|"[-0.02560347  0.00271317 -0.01239568 ... -0.00267995  0.007117
  0.02454035]"|1
1526|1526|08d2ff41fe|1|46|350.0|green|Cross Docking|new|not refubirshed|DECOR|no|7.61|reputation: green; products: 1; stock: 46; priceproduct: 7.61; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: DECOR; regularprice: no; Cluster:1|54|"[-0.00379319  0.00772867  0.02465387 ... -0.01243927  0.02113403
  0.01389214]"|1
1527|1527|08d594cb85|1|1|1784.42|newbie|Cross Docking|new|not refubirshed|HEALTH|no|1784.42|reputation: newbie; products: 1; stock: 1; priceproduct: 1784.42; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: HEALTH; regularprice: no; Cluster:2|54|"[-0.01879149  0.00115355 -0.00949465 ...  0.0056907   0.01014132
  0.02404093]"|2
1528|1528|08d62ec1b6|1|150|65.56|green_silver|FulfilledbyMerchant|new|not refubirshed|SPORTS|yes|0.44|reputation: green_silver; products: 1; stock: 150; priceproduct: 0.44; logistictype: FulfilledbyMerchant; refurbished: not refubirshed; conditionproduct: new; Categories: SPORTS; regularprice: yes; Cluster:3|57|"[ 0.00480884  0.0008072  -0.01669539 ...  0.00657641  0.03294516
  0.02586002]"|3
1529|1529|08d6c2842f|4|5|13135.0|green|Cross Docking|new|not refubirshed|ACC COMMERCIAL VEHICLES,TOOLS,ACC CARS & VANS,HOUSEHOLD APPLIANCES|no|2627.0|reputation: green; products: 4; stock: 5; priceproduct: 2627.0; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: ACC COMMERCIAL VEHICLES,TOOLS,ACC CARS & VANS,HOUSEHOLD APPLIANCES; regularprice: no; Cluster:1|77|[0.00276163 0.00180738 0.0136574  ... 0.00291792 0.02353456 0.01433402]|1
1530|1530|08d7c53dfe|1|1|160.0|newbie|Cross Docking|new|not refubirshed|APPAREL|no|160.0|reputation: newbie; products: 1; stock: 1; priceproduct: 160.0; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: APPAREL; regularprice: no; Cluster:2|55|"[-0.00649367 -0.0006249  -0.0080785  ...  0.00076889  0.02739009
  0.00853023]"|2
1531|1531|08d8ac1dbb|1|1|12500.0|newbie|Cross Docking|used|not refubirshed|ANTIQUES & HOBBIES|no|12500.0|reputation: newbie; products: 1; stock: 1; priceproduct: 12500.0; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: used; Categories: ANTIQUES & HOBBIES; regularprice: no; Cluster:2|61|"[-0.01173331  0.0039507   0.00027997 ...  0.00070028  0.01672246
  0.00048737]"|2
1532|1532|08d9337294|1|1|4762.0|red|Cross Docking|new|not refubirshed|SPORTS|no|4762.0|reputation: red; products: 1; stock: 1; priceproduct: 4762.0; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: SPORTS; regularprice: no; Cluster:1|55|"[-0.00413249  0.00989841  0.00095597 ...  0.01458792  0.03010922
  0.01531054]"|1
1533|1533|08da00807d|2|38|612.56|green|Cross Docking|new|not refubirshed|HEALTH|yes,no|16.12|reputation: green; products: 2; stock: 38; priceproduct: 16.12; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: HEALTH; regularprice: yes,no; Cluster:1|54|"[-0.00458584  0.0079158   0.03141963 ... -0.00294369  0.01401249
  0.02071808]"|1
1534|1534|08da2a1f4e|12|5377|7267.47|green_gold|DropShipping|new|not refubirshed|EROTIC,APPAREL,SPORTS,BEAUTY PERSONAL CARE,APPAREL ACCESSORIES,HOUSEHOLD ITEMS,HEALTH,FOOTWEAR|no|1.35|reputation: green_gold; products: 12; stock: 5377; priceproduct: 1.35; logistictype: DropShipping; refurbished: not refubirshed; conditionproduct: new; Categories: EROTIC,APPAREL,SPORTS,BEAUTY PERSONAL CARE,APPAREL ACCESSORIES,HOUSEHOLD ITEMS,HEALTH,FOOTWEAR; regularprice: no; Cluster:3|89|[0.03256549 0.00542882 0.03481547 ... 0.00259599 0.03410495 0.00111389]|3
1535|1535|08dca3332b|1|1|1800.0|green|Cross Docking|used|not refubirshed|TOYS AND GAMES|no|1800.0|reputation: green; products: 1; stock: 1; priceproduct: 1800.0; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: used; Categories: TOYS AND GAMES; regularprice: no; Cluster:1|58|"[-0.00309883  0.00469103  0.0176332  ... -0.0010379   0.02659116
  0.02354069]"|1
1536|1536|08dd19056a|3|41|1137.15|green|Cross Docking|new|not refubirshed|TEXTILES|yes|27.74|reputation: green; products: 3; stock: 41; priceproduct: 27.74; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: TEXTILES; regularprice: yes; Cluster:1|54|"[-0.01584876  0.00704179  0.02687925 ... -0.01228809  0.01504572
  0.00350764]"|1
1537|1537|08dd715207|7|84913|4939.32|green_gold|Cross Docking|new|not refubirshed|STATIONERY,ACC MOTORCYCLES|no|0.06|reputation: green_gold; products: 7; stock: 84913; priceproduct: 0.06; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: STATIONERY,ACC MOTORCYCLES; regularprice: no; Cluster:1|63|"[-0.00378592  0.00613812  0.02523946 ... -0.00310826  0.03948706
  0.01683129]"|1
1538|1538|08de4f1cc5|1|46|2007.15|green_gold|FulfilledbyMerchant|new|not refubirshed|SPORTS|yes|43.63|reputation: green_gold; products: 1; stock: 46; priceproduct: 43.63; logistictype: FulfilledbyMerchant; refurbished: not refubirshed; conditionproduct: new; Categories: SPORTS; regularprice: yes; Cluster:3|56|"[-0.01164907  0.00497368 -0.00398406 ...  0.00403153  0.0437041
  0.01982168]"|3
1539|1539|08e206e13f|26|2658|32053.64|green_platinum|FulfilledbyMerchant,Cross Docking|new|not refubirshed|HOUSEHOLD ITEMS,FURNITURE,BABY,HOUSEHOLD APPLIANCES|yes,no|12.06|reputation: green_platinum; products: 26; stock: 2658; priceproduct: 12.06; logistictype: FulfilledbyMerchant,Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: HOUSEHOLD ITEMS,FURNITURE,BABY,HOUSEHOLD APPLIANCES; regularprice: yes,no; Cluster:0|80|"[ 0.03464669 -0.01802862  0.02002691 ...  0.00751927  0.01588341
  0.01613319]"|0
1540|1540|08e2d02ab4|1|12|820.0|yellow|Cross Docking|new|not refubirshed|INDUSTRY|no|68.33|reputation: yellow; products: 1; stock: 12; priceproduct: 68.33; logistictype: Cross Docking; refurbished: not refubirshed; conditionproduct: new; Categories: INDUSTRY; regularprice: no; Cluster:1|56|"[-0.02567851 -0.00058598  0.01142002 ...  0.00100284  0.03456157
  0.0179426 ]"|1
