,seller_nickname,stock,price,regular_price,Products,total_amount,regular_total_amount,Kmeans,AgC
1b45133ee9,,1,18500.0,0.0,1,18500.0,0.0,,
1b463f7483,,3797,30631.57,0.0,66,116308071.28999999,0.0,,
1b471c7588,,1,2200.0,0.0,1,2200.0,0.0,,
1b4c3f8efb,,1,150.0,0.0,1,150.0,0.0,,
1b4cb6b981,,247,20293.52,1656.0,17,5012499.44,33606069.12,,
1b4e52ab99,,10,843.4200000000001,998.0,2,8434.2,841733.16,,
1b4f36a5aa,,47,4968.15,1799.0,3,233503.05,8937701.85,,
1b4f755f5e,,90,1818.79,0.0,11,163691.1,0.0,,
1b514e5f7a,,176,8598.0,0.0,5,1513248.0,0.0,,
1b51bf85fc,,51,799.0,0.0,1,40749.0,0.0,,
1b5749570d,,25,30857.0,0.0,5,771425.0,0.0,,
1b575553dc,,3,265.0,0.0,1,795.0,0.0,,
1b57a266aa,,73,5494.849999999999,4943.0,8,401124.05,27161043.549999997,,
1b57b875a4,,27,5916.25,5707.23,5,159738.75,33765399.4875,,
1b58deb2b1,,14,0.0,0.0,2,0.0,0.0,,
1b59e95de7,,6,1797.0,0.0,3,10782.0,0.0,,
1b5a1e87fa,,63,1000089.4,298.0,2,63005632.2,298026641.2,,
1b5a81b8e7,,1,320.0,0.0,1,320.0,0.0,,
1b5c4fb09d,,260,3360.7,3520.0,15,873782.0,11829664.0,,
1b5ddebf0b,,9998,165.0,0.0,1,1649670.0,0.0,,
1b6119742d,,10,0.0,0.0,1,0.0,0.0,,
1b614747ef,,2,6999.99,0.0,1,13999.98,0.0,,
1b61f4855d,,378,1110.95,1169.13,2,419939.10000000003,1298844.9735,,
1b622e9353,,1,2880.0,0.0,1,2880.0,0.0,,
1b676815b0,,14,3844.98,4689.0,1,53829.72,18029111.22,,
1b67ce79c3,,6,355.0,0.0,1,2130.0,0.0,,
1b6e48ed0d,,1,6500.0,0.0,1,6500.0,0.0,,
1b6e6902b9,,19,269.99,0.0,1,5129.81,0.0,,
1b6ee0edee,,108,50889.31,69758.0,11,5496045.4799999995,3549936486.98,,
1b6fcd180e,,242,16750.0,0.0,5,4053500.0,0.0,,
1b71374ccb,,1,900.0,0.0,1,900.0,0.0,,
1b73e695cd,,96,2298.0,0.0,2,220608.0,0.0,,
1b74bb6b8b,,6,540.0,0.0,1,3240.0,0.0,,
1b7587bf4e,,124,3757.0,0.0,6,465868.0,0.0,,
1b78300c76,,1,5500.0,0.0,1,5500.0,0.0,,
1b78894f10,,36,5150.0,0.0,4,185400.0,0.0,,
1b7b4a5668,,1,2799.0,0.0,1,2799.0,0.0,,
1b7bd89da5,,14,17371.0,0.0,4,243194.0,0.0,,
1b7c132131,,161,399.0,0.0,1,64239.0,0.0,,
1b7c37f586,,1,2500.0,0.0,1,2500.0,0.0,,
1b7cc60a4e,,1,1000.0,0.0,1,1000.0,0.0,,
1b82326161,,2,400.0,0.0,1,800.0,0.0,,
1b835a0755,,385,1751.26,1843.8500000000001,5,674235.1,3229060.751,,
1b85ecd225,,2,104.5,110.0,1,209.0,11495.0,,
1b86c13d2f,,1785,803.0,0.0,3,1433355.0,0.0,,
1b87644f04,,250,759.0,0.0,3,189750.0,0.0,,
1b87753d5d,,124,5178.01,6348.08,15,642073.24,32870421.7208,,
1b89947b91,,12,149.0,0.0,1,1788.0,0.0,,
1b8a3d39de,,161,1635.0,0.0,3,263235.0,0.0,,
1b8afbf2aa,,76,705.0,0.0,1,53580.0,0.0,,
1b8b175572,,630,6309.2,8534.0,9,3974796.0,53842712.8,,
1b8eca852f,,1,5800.0,0.0,1,5800.0,0.0,,
1b8f806bc4,,62,220.0,0.0,1,13640.0,0.0,,
1b91d50827,,1,298.0,0.0,1,298.0,0.0,,
1b92b28658,,1,3000.0,0.0,1,3000.0,0.0,,
1b93c33aa7,,4,429.0,0.0,1,1716.0,0.0,,
1b95950423,,6,1998.0,0.0,2,11988.0,0.0,,
1b9a94a263,,18,234.6,255.0,1,4222.8,59823.0,,
1b9e3166a6,,34979,1997.43,1830.38,5,69868103.97,3656055.9234,,
1ba2272c48,,1,999.0,0.0,1,999.0,0.0,,
1ba22ae7c4,,6,477.0,0.0,1,2862.0,0.0,,
1ba2e9924f,,3,2502.5,3850.0,1,7507.5,9634625.0,,
1ba3ce485d,,1,2190.5,0.0,1,2190.5,0.0,,
1ba4054b67,,103,1613.1,1698.0,2,166149.3,2739043.8,,
1ba7be204e,,500,599.0,0.0,1,299500.0,0.0,,
1ba9caaa58,,1,187.11,0.0,1,187.11,0.0,,
1bb0f05816,,2,1598.0,0.0,2,3196.0,0.0,,
1bb1e8256c,,115,1190.48,0.0,6,136905.2,0.0,,
1bb22acbc2,,34,2813.0,0.0,1,95642.0,0.0,,
1bb31d6a1f,,499,205.77,280.59,1,102679.23000000001,57737.0043,,
1bb34b6bf7,,10,331.0,0.0,1,3310.0,0.0,,
1bb35ba65f,,22,1350.5,1850.0,1,29711.0,2498425.0,,
1bb395aa8f,,67,370.0,500.0,1,24790.0,185000.0,,
1bb51e0316,,4,465.0,0.0,1,1860.0,0.0,,
1bb655c14d,,1,12500.0,0.0,1,12500.0,0.0,,
1bb92fc27c,,50,459.0,0.0,1,22950.0,0.0,,
1bba55e88c,,20,5083.05,4299.0,2,101661.0,21852031.95,,
1bbaaa7217,,23,30015.61,4546.04,5,690359.03,136452163.6844,,
1bbd354612,,1,14000.0,0.0,1,14000.0,0.0,,
1bbed31972,,2,690.0,0.0,1,1380.0,0.0,,
1bbf8a90c0,,12,608.15,219.0,4,7297.799999999999,133184.85,,
1bc14167c4,,2,1000.0,0.0,1,2000.0,0.0,,
1bc6eabf1f,,74,943.0,0.0,2,69782.0,0.0,,
1bcae1aeba,,119,3312.0,0.0,5,394128.0,0.0,,
1bcc91a6d9,,93,1325.73,1498.0,2,123292.89,1985943.54,,
1bcea8d64a,,12,429.97,0.0,3,5159.64,0.0,,
1bcec0e483,,10,1179.23,0.0,1,11792.3,0.0,,
1bcec3e54f,,19,1447.0,0.0,2,27493.0,0.0,,
1bd12b6b90,,1,1999.0,0.0,1,1999.0,0.0,,
1bd3b12f32,,876,8253.0,0.0,35,7229628.0,0.0,,
1bd8a6b50e,,78,426.55,449.0,2,33270.9,191520.95,,
1bdfe94919,,11,296194.0,0.0,11,3258134.0,0.0,,
1be169909d,,135,66240.55,0.0,13,8942474.25,0.0,,
1be2c74959,,21097,2150.5,0.0,2,45369098.5,0.0,,
1be2cd2583,,1,5000.0,0.0,1,5000.0,0.0,,
1be59601c2,,298,3853.07,7464.81,4,1148214.86,28762435.466700003,,
1be5af3290,,3,3884.45,0.0,3,11653.349999999999,0.0,,
1be702d6a6,,0,5000.0,0.0,1,0.0,0.0,,
1be72f37e5,,38495,9689.33,2927.67,18,372990758.35,28367160.7611,,
1be7f4ba4a,,18,206.5,0.0,1,3717.0,0.0,,
1be84f4931,,1,11500.0,0.0,1,11500.0,0.0,,
1be863d9ab,,26,13385.0,23760.0,2,348010.0,318027600.0,,
1be94efec5,,1,899.0,0.0,1,899.0,0.0,,
1bed406954,,1,12000.0,0.0,1,12000.0,0.0,,
1bee4fb514,,2,1400.0,0.0,2,2800.0,0.0,,
1bef1a8870,,1,2300.0,0.0,1,2300.0,0.0,,
1bef5c543a,,309,882.73,1640.3400000000001,4,272763.57,1447977.3282,,
1bf079ae5b,,10,1999.17,0.0,1,19991.7,0.0,,
1bf275b76f,,50,179.0,0.0,1,8950.0,0.0,,
1bf40b3e10,,1,6500.0,0.0,1,6500.0,0.0,,
1bf55d0bb5,,3,9898.9,0.0,1,29696.699999999997,0.0,,
1bf58d5b3e,,2,645.0,0.0,1,1290.0,0.0,,
1bf5f4dedc,,0,131.91,0.0,1,0.0,0.0,,
1bf77e239f,,412,2298.19,2719.66,4,946854.28,6250295.415399999,,
1bf85e8135,,502,10463.02,12922.11,7,5252436.04,135204295.3722,,
1bf9a1d074,,75,8071.0,0.0,9,605325.0,0.0,,
1bf9e323da,,10,199.99,0.0,1,1999.9,0.0,,
1bfa5f41ef,,296,19583.86,0.0,18,5796822.5600000005,0.0,,
1bfa9b41e3,,1,140.0,0.0,1,140.0,0.0,,
1bfb52d809,,815,569.4300000000001,795.0,3,464085.45000000007,452696.85000000003,,
1bfc101a6f,,2,1652.05,1739.0,2,3304.1,2872914.9499999997,,
1bfce3ce8e,,1,1216.0,0.0,1,1216.0,0.0,,
1bff15a4ce,,95,1490.0,0.0,1,141550.0,0.0,,
1c0225b7b5,,4,1038.0,0.0,3,4152.0,0.0,,
1c033f9c59,,50,6719.52,13999.0,1,335976.0,94066560.48,,
1c03942c71,,1,7999.0,0.0,1,7999.0,0.0,,
1c03b14731,,2,1739.42,2999.0,1,3478.84,5216520.58,,
1c040564b0,,1220,1249.0,0.0,11,1523780.0,0.0,,
1c042f3221,,4,260.0,0.0,1,1040.0,0.0,,
1c0c14bcbe,,11,2663.0,0.0,3,29293.0,0.0,,
1c0d3bf7c1,,86,4498.91,349.0,2,386906.26,1570119.5899999999,,
1c0d569fda,,19,15480.0,0.0,2,294120.0,0.0,,
1c0df341f1,,1,4000.0,0.0,1,4000.0,0.0,,
1c0f2c7f45,,34,50258.36,0.0,33,1708784.24,0.0,,
1c107bb7a7,,42,32142.0,35221.0,7,1349964.0,1132073382.0,,
1c127a6911,,4,675.0,0.0,1,2700.0,0.0,,
1c15a65ee3,,336,165.0,0.0,1,55440.0,0.0,,
1c1601d526,,9584,14024.26,14016.789999999999,19,134408507.84,196575107.3254,,
1c171342e9,,4128,29364.5,3891.0,75,121216656.0,114257269.5,,
1c18106664,,184,196.23,321.74,1,36106.32,63135.040199999996,,
1c1a4bb78d,,163,1091.5,1964.13,2,177914.5,2143847.895,,
1c1b4a907c,,398970,13476.1,11529.0,6,5376559617.0,155365956.9,,
1c200fb7fe,,351,7384.45,8073.9,25,2591941.9499999997,59621310.855,,
1c20546672,,2,1770.0,0.0,1,3540.0,0.0,,
1c2087ee78,,0,550.0,0.0,1,0.0,0.0,,
1c21699f0a,,1,25000.0,0.0,1,25000.0,0.0,,
1c2181b907,,7046,29888.97,18502.48,43,210597682.62,553020069.6456,,
1c246f197a,,0,689.0,0.0,1,0.0,0.0,,
1c24a145d8,,1,1480.0,0.0,1,1480.0,0.0,,
1c27563377,,18,8943.11,5448.360000000001,4,160975.98,48725282.799600005,,
1c293371de,,1,100.0,0.0,1,100.0,0.0,,
1c2d9b8b86,,2,11999.25,15999.0,1,23998.5,191976000.75,,
1c31694586,,4,4530.0,0.0,4,18120.0,0.0,,
1c32735af0,,254,1018.5,430.0,7,258699.0,437955.0,,
1c33fb3dce,,18,19120.25,11054.85,6,344164.5,211371495.7125,,
1c35581214,,11,140.0,0.0,1,1540.0,0.0,,
1c36914e69,,88,71.0,0.0,1,6248.0,0.0,,
1c36c4dae6,,1,1200.0,0.0,1,1200.0,0.0,,
1c385c8f7f,,1,14999.0,0.0,1,14999.0,0.0,,
1c39834f1e,,1,2350.0,0.0,1,2350.0,0.0,,
1c39ae5243,,3,1196.0,0.0,2,3588.0,0.0,,
1c39d06dfc,,596,10425.0,0.0,12,6213300.0,0.0,,
1c3a0feefb,,0,299.0,0.0,1,0.0,0.0,,
1c3d9ac743,,227,1090.3700000000001,0.0,2,247513.99000000002,0.0,,
1c3e1f9519,,90,619.98,399.99,2,55798.200000000004,247985.80020000003,,
1c3ed1f728,,427,2478.15,3724.0,2,1058170.05,9228630.6,,
1c41e8bc33,,16,4563.0,0.0,7,73008.0,0.0,,
1c42309317,,2,6450.0,0.0,2,12900.0,0.0,,
1c42cf778c,,351,731.5799999999999,672.0,4,256784.58,491621.75999999995,,
1c43cc4b02,,8,655.1,0.0,1,5240.8,0.0,,
1c452f0e3c,,481,831.0,0.0,3,399711.0,0.0,,
1c48d0b289,,1,430.0,0.0,1,430.0,0.0,,
1c4ae207d2,,2,1020.0,0.0,2,2040.0,0.0,,
1c4bd80d7e,,334,4482.55,1129.0,8,1497171.7,5060798.95,,
1c4c79ba5a,,3,5598.5,0.0,2,16795.5,0.0,,
1c51852beb,,24,775.49,1033.99,4,18611.760000000002,801848.9051,,
1c5301935e,,1,350.0,0.0,1,350.0,0.0,,
1c53b77867,,31,1081.0,0.0,5,33511.0,0.0,,
1c5549bd24,,7,3595.0,0.0,3,25165.0,0.0,,
1c574e860e,,10,281.36,296.17,1,2813.6000000000004,83330.39120000001,,
1c578ffa12,,3787,4000.0,0.0,1,15148000.0,0.0,,
1c57db0698,,48,562.63,382.21999999999997,4,27006.239999999998,215048.4386,,
1c590b45bf,,19,269.0,0.0,1,5111.0,0.0,,
1c5a0aab07,,182,322.5,85.0,3,58695.0,27412.5,,
1c5b20ca4d,,2,2740.0,0.0,2,5480.0,0.0,,
1c5b9ce126,,196,490.0,0.0,1,96040.0,0.0,,
1c5c28c266,,1,32000.0,0.0,1,32000.0,0.0,,
1c5cceb6c9,,277,299.0,0.0,1,82823.0,0.0,,
1c5cd54346,,126,11513.05,17397.0,3,1450644.2999999998,200292530.85,,
1c5df8caf4,,596,99.0,0.0,1,59004.0,0.0,,
1c5ea3cb36,,34,700.0,0.0,1,23800.0,0.0,,
1c5ebbb79b,,71,3367.72,3545.0,9,239108.12,11938567.399999999,,
1c5f1de7d7,,5,6250.0,0.0,5,31250.0,0.0,,
1c5f39547a,,8,2499.0,0.0,1,19992.0,0.0,,
1c60d6a40d,,173,407.3,114.0,2,70462.90000000001,46432.200000000004,,
1c6344d509,,8,462.6,560.99,1,3700.8,259513.97400000002,,
1c6397f0ca,,16,217.55,229.0,1,3480.8,49818.950000000004,,
1c68a65128,,176,817.6400000000001,860.85,2,143904.64,703865.3940000001,,
1c690fe062,,1,229.45,0.0,1,229.45,0.0,,
1c6c48a7ff,,662,1587.1,0.0,3,1050660.2,0.0,,
1c6de715a5,,1,16500.0,0.0,1,16500.0,0.0,,
1c6eef84aa,,273,5671.99,9601.33,6,1548453.27,54458647.7467,,
1c6ffe14f5,,303,1378.4,0.0,15,417655.2,0.0,,
1c70dc7f81,,10,67.34,224.47,1,673.4000000000001,15115.8098,,
1c7164d4b9,,1165,36763.0,0.0,7,42828895.0,0.0,,
1c7476adf0,,1,3500.0,0.0,1,3500.0,0.0,,
1c770fc4d8,,2,2880.0,0.0,2,5760.0,0.0,,
1c7787099d,,1,20000.0,0.0,1,20000.0,0.0,,
1c79ca35da,,2,208.0,0.0,2,416.0,0.0,,
1c7b145453,,6212,2003.98,0.0,4,12448723.76,0.0,,
1c7b424651,,0,203.15,0.0,1,0.0,0.0,,
1c7c3043c2,,3,380.0,0.0,1,1140.0,0.0,,
1c7f9cf776,,1,12500.0,0.0,1,12500.0,0.0,,
1c822291c9,,2,189.0,0.0,1,378.0,0.0,,
1c8233737c,,1,4500.0,0.0,1,4500.0,0.0,,
1c82dd7b6a,,56,554.75,765.0,3,31066.0,424383.75,,
1c8366084a,,1480,487.0,0.0,2,720760.0,0.0,,
1c8648d3b0,,12,310.5,450.0,1,3726.0,139725.0,,
1c86ab82d1,,48,120.45,219.0,1,5781.6,26378.55,,
1c87bb6578,,665,99.0,0.0,1,65835.0,0.0,,
1c88b001ec,,5,2500.0,0.0,1,12500.0,0.0,,
1c8de82319,,93,1020.0,0.0,1,94860.0,0.0,,
1c912dfe89,,0,3573.59,10510.9,1,0.0,37561647.131,,
1c9332eede,,35,190.24,211.38,1,6658.400000000001,40212.9312,,
1c95032362,,49,159.0,318.0,1,7791.0,50562.0,,
1c95928e25,,1,950.0,0.0,1,950.0,0.0,,
1c9c23a766,,19,7491.0,2570.3900000000003,6,142329.0,19254791.490000002,,
1c9c93704f,,1,5000.0,0.0,1,5000.0,0.0,,
1c9cf37a53,,1,5500.0,0.0,1,5500.0,0.0,,
1c9d4e7761,,402,915.66,542.47,2,368095.32,496718.0802,,
1ca0d8f1b4,,2,120.65,0.0,1,241.3,0.0,,
1ca17198e0,,5,7930.0,0.0,3,39650.0,0.0,,
1ca256bc9a,,1,1200.0,0.0,1,1200.0,0.0,,
1ca2e5af87,,9884,499.66999999999996,961.0,5,4938738.279999999,480182.86999999994,,
1ca5050b65,,47,13669.78,430.24,2,642479.66,5881286.1472000005,,
1ca7128ea8,,1547,4968.11,0.0,8,7685666.17,0.0,,
1ca8da14f3,,2,999.99,0.0,1,1999.98,0.0,,
1caa5413dd,,93,820.8,864.0,6,76334.4,709171.2,,
1cac3c049f,,275,299.48,332.78,1,82357.0,99660.9544,,
1cace02b7e,,9614,2567.0,0.0,3,24679138.0,0.0,,
1caf4e9e6c,,2,520.0,0.0,1,1040.0,0.0,,
1cb1e8a160,,8965,4810.0,0.0,9,43121650.0,0.0,,
1cb25d0c74,,87987,6105.27,0.0,13,537184391.49,0.0,,
1cb32d879a,,4,125.0,0.0,1,500.0,0.0,,
1cb4a14200,,20,250.0,0.0,1,5000.0,0.0,,
1cb4b29c90,,20,3684.1400000000003,0.0,20,73682.8,0.0,,
1cb514f71a,,2205,790.0,0.0,8,1741950.0,0.0,,
1cb56e3268,,1,3200.0,0.0,1,3200.0,0.0,,
1cb689ca66,,50,539.0,0.0,1,26950.0,0.0,,
1cb6f2ea33,,132,1247.88,1847.04,2,164720.16,2304884.2752,,
1cb7fc29a7,,457,476.09,665.0,4,217573.12999999998,316599.85,,
1cb883f941,,40,481.2,597.78,2,19248.0,287651.736,,
1cb9b2a20a,,213,38316.0,0.0,34,8161308.0,0.0,,
1cba663676,,2,300.0,0.0,1,600.0,0.0,,
1cba7ef1b6,,157,139.99,0.0,1,21978.43,0.0,,
1cbae7f18a,,1,1200.0,0.0,1,1200.0,0.0,,
1cbb037222,,289,2525.31,0.0,1,729814.59,0.0,,
1cbe516a56,,1001,1087.0,0.0,2,1088087.0,0.0,,
1cc02f0ff7,,3,351.0,0.0,1,1053.0,0.0,,
1cc06b8122,,26,12579.0,0.0,4,327054.0,0.0,,
1cc20c2305,,0,797.4,1329.0,1,0.0,1059744.5999999999,,
1cc344b2a3,,2496,210.44,233.83,1,525258.24,49207.1852,,
1cc35e8f2c,,987,510.0,0.0,1,503370.0,0.0,,
1cc5162185,,0,108.0,120.0,1,0.0,12960.0,,
1cc5adecc1,,49,11514.33,13311.0,6,564202.17,153267246.63,,
1cc5b3d25c,,1,399.0,0.0,1,399.0,0.0,,
1cc785ae68,,325,328.44,796.0,2,106743.0,261438.24,,
1cc83af61d,,61086,24347.48,25223.0,56,1487290163.28,614116488.04,,
1cca66b162,,717,8234.47,5297.0,8,5904114.989999999,43617987.589999996,,
1ccac0c2c3,,1100,20059.180000000004,1347.95,4,22065098.000000004,27038771.681000005,,
1cccaf870d,,7,15498.05,9999.0,3,108486.34999999999,154965001.95,,
1ccddad27a,,38,169.0,0.0,1,6422.0,0.0,,
1cd0eef7e5,,1,100.0,0.0,1,100.0,0.0,,
1cd22ffd68,,435,6762.78,575.24,19,2941809.3,3890221.5672,,
1cd3bd13c5,,30,1199.0,0.0,1,35970.0,0.0,,
1cd402ecbf,,195,65.55,69.0,1,12782.25,4522.95,,
1cd4539553,,1,7000.0,0.0,1,7000.0,0.0,,
1cd8209441,,47,441.98,539.0,1,20773.06,238227.22,,
1cd92584d0,,1,950.0,0.0,1,950.0,0.0,,
1cdb9f1b45,,400,795.19,0.0,1,318076.0,0.0,,
1cdc042f1d,,198,477.05,219.0,2,94455.90000000001,104473.95,,
1cdc92c6fa,,43,95.0,0.0,1,4085.0,0.0,,
1cddee58c7,,8,347.48,89.99,2,2779.84,31269.7252,,
1ce46c1438,,0,1289.9,0.0,4,0.0,0.0,,
1ce521a703,,40,14565.0,0.0,2,582600.0,0.0,,
1ce66cb449,,1622,10177.0,0.0,8,16507094.0,0.0,,
1ce771e3ad,,1,1599.0,0.0,1,1599.0,0.0,,
1ce7b70591,,16,305.97,416.48,3,4895.52,127430.38560000002,,
1ceba68bf7,,1679,764.0,0.0,2,1282756.0,0.0,,
1cf486a724,,9,7353.0,7890.0,7,66177.0,58015170.0,,
1cf4c964d5,,1,300.0,0.0,1,300.0,0.0,,
1cf6212991,,10400,1104.78,1255.5500000000002,2,11489712.0,1387106.529,,
1cf719e311,,1,6500.0,0.0,1,6500.0,0.0,,
1cf80a407a,,4,1575.0,0.0,1,6300.0,0.0,,
1cf82bcaeb,,4,395.0,0.0,1,1580.0,0.0,,
1cf9b044e2,,16,229.15,327.36,1,3666.4,75014.54400000001,,
1cfb3112a8,,20,153.3,219.0,1,3066.0,33572.700000000004,,
1cfbb48cea,,1,250.0,0.0,1,250.0,0.0,,
1cfc2609d0,,118,5820.0,0.0,3,686760.0,0.0,,
1cff451994,,3,889.11,999.0,1,2667.33,888220.89,,
1cff95e895,,15,8616.36,0.0,3,129245.40000000001,0.0,,
1cfff96f9d,,16,150.0,0.0,1,2400.0,0.0,,
1d01077752,,45,80.0,0.0,1,3600.0,0.0,,
1d0222f6e6,,167,98.55,219.0,1,16457.85,21582.45,,
1d02aacac3,,28,2851.3,699.0,4,79836.40000000001,1993058.7000000002,,
1d03038634,,999,54999.0,0.0,1,54944001.0,0.0,,
1d032c05cc,,17147,3903.93,3745.3199999999997,7,66940687.71,14621467.107599998,,
1d03623d90,,16,8994.81,9177.0,6,143916.96,82545371.36999999,,
1d043fa57f,,1539,1779.27,824.5,5,2738296.53,1467008.115,,
1d05be0954,,0,650.0,0.0,1,0.0,0.0,,
1d09563bdf,,9,23792.0,0.0,9,214128.0,0.0,,
1d0970a474,,283,13470.15,11110.84,11,3812052.4499999997,149664681.426,,
1d0b3cad42,,2,229.0,0.0,1,458.0,0.0,,
1d0bcd57dd,,1500,214.0,225.41,1,321000.0,48237.74,,
1d0c3cbc92,,31,518.51,569.0,2,16073.81,295032.19,,
1d0d8ec35d,,1,200000.0,0.0,1,200000.0,0.0,,
1d0ee8f676,,1468,697.0,0.0,1,1023196.0,0.0,,
1d0f180932,,47,899.0,0.0,1,42253.0,0.0,,
1d106fc991,,1,1051.0,0.0,1,1051.0,0.0,,
1d11500db5,,90,7707.5,2050.0,9,693675.0,15800375.0,,
1d1425dfba,,32,539.1,599.0,1,17251.2,322920.9,,
1d167996bc,,1,923.0,0.0,1,923.0,0.0,,
1d1858f30f,,1,7000.0,0.0,1,7000.0,0.0,,
1d196c5bee,,1,355.0,0.0,1,355.0,0.0,,
1d1d24e315,,135,44400.43,18288.25,24,5994058.05,812006163.9475,,
1d1f7816b3,,1,105.6,0.0,1,105.6,0.0,,
1d2268722e,,6,616.0,800.0,1,3696.0,492800.0,,
1d22f7def7,,666,5155.39,2398.0,6,3433489.74,12362625.22,,
1d27e02fa0,,42,2348.0,0.0,2,98616.0,0.0,,
1d28ae231e,,37,1335.95,0.0,9,49430.15,0.0,,
1d2b6f1a4a,,1,200.0,0.0,1,200.0,0.0,,
1d2c09652a,,76,195.0,0.0,1,14820.0,0.0,,
1d2dc1cf88,,349,1173.0,0.0,8,409377.0,0.0,,
1d31fe9a76,,2,50000.0,0.0,1,100000.0,0.0,,
1d320d0785,,134,17088.0,0.0,12,2289792.0,0.0,,
1d323690b8,,127,142.8,238.0,1,18135.600000000002,33986.4,,
1d32ea65c1,,1,399.0,0.0,1,399.0,0.0,,
1d3441fe80,,1,592.0,740.0,1,592.0,438080.0,,
1d35de5d75,,1000,590.0,0.0,1,590000.0,0.0,,
1d363dafa7,,9,3600.0,0.0,1,32400.0,0.0,,
1d380f84f8,,2000,3311.34,3764.3999999999996,2,6622680.0,12465208.296,,
1d38198de2,,0,561.18,0.0,1,0.0,0.0,,
1d38c1ecad,,1792,723.0,0.0,3,1295616.0,0.0,,
1d3b4f33be,,49,679.05,964.0,4,33273.45,654604.2,,
1d413f01f5,,23,633.0,0.0,1,14559.0,0.0,,
1d41561447,,88,4098.0,0.0,2,360624.0,0.0,,
1d435ee7c3,,55,863.25,998.0,2,47478.75,861523.5,,
1d436ce9a8,,11,16999.0,0.0,1,186989.0,0.0,,
1d44a6b43b,,8000,946.9,0.0,1,7575200.0,0.0,,
1d4bbddd9e,,1,830.0,0.0,1,830.0,0.0,,
1d4bfea139,,0,602.0,0.0,1,0.0,0.0,,
1d4db9a8f8,,66,5392.0,0.0,10,355872.0,0.0,,
1d502d326f,,1,9950.0,0.0,1,9950.0,0.0,,
1d5200e319,,264,1272.0,3440.0,2,335808.0,4375680.0,,
1d52b6e442,,1,1300.0,0.0,1,1300.0,0.0,,
1d55888bf8,,1,30000.0,0.0,1,30000.0,0.0,,
1d560ea09a,,100,239.0,0.0,1,23900.0,0.0,,
1d57bcf154,,98,1179.4099999999999,1758.3600000000001,2,115582.18,2073827.3676,,
1d58de8fc6,,5,550.0,0.0,1,2750.0,0.0,,
1d5d813ec5,,9,99.0,0.0,1,891.0,0.0,,
1d5d9d6abb,,18,349.3,998.0,1,6287.400000000001,348601.4,,
1d5f01750f,,1426,969.98,1499.98,2,1383191.48,1454950.6004,,
1d5fb15d4b,,1526,656.95,0.0,2,1002505.7000000001,0.0,,
1d60138759,,18,2282.0,690.0,5,41076.0,1574580.0,,
1d61a67379,,6,3851.0,0.0,6,23106.0,0.0,,
1d62533948,,5,294.62,467.65,1,1473.1,137779.043,,
1d65f04de1,,2,209.0,0.0,1,418.0,0.0,,
1d6625acc9,,83,1889.0900000000001,2067.89,11,156794.47,3906430.3201,,
1d663bf868,,51,2237.0,0.0,5,114087.0,0.0,,
1d6760a759,,4,1706.46,0.0,2,6825.84,0.0,,
1d6b3e272f,,1,640.0,0.0,1,640.0,0.0,,
1d6d54b84e,,346,322.87,368.2,2,111713.02,118880.734,,
1d6f9af9d3,,1,9600.0,0.0,1,9600.0,0.0,,
1d71fc9fe0,,1,1799.0,0.0,1,1799.0,0.0,,
1d7309cc82,,144,447.26,567.72,2,64405.44,253918.4472,,
1d740cfc4d,,9,336.71,654.71,1,3030.39,220447.40409999999,,
1d7601240b,,369,87805.2,41476.0,53,32400118.8,3641808475.2,,
1d7ca0e673,,1000,420.0,0.0,1,420000.0,0.0,,
1d7d24c34b,,1,350.0,0.0,1,350.0,0.0,,
1d83c438d4,,169,5249.349999999999,6115.0,11,887140.1499999999,32099775.249999996,,
1d8408d6e4,,3,798.0,0.0,2,2394.0,0.0,,
1d867ce411,,85,460.0,0.0,2,39100.0,0.0,,
1d88cd8140,,120,1713.0,0.0,9,205560.0,0.0,,
1d8b222fe4,,1,400.0,0.0,1,400.0,0.0,,
1d8db94fd9,,2,399.0,0.0,1,798.0,0.0,,
1d8f13d902,,1,9000.0,0.0,1,9000.0,0.0,,
1d91dd07ce,,8,597.0,0.0,3,4776.0,0.0,,
1d99537e53,,1,38000.0,0.0,1,38000.0,0.0,,
1d9ac8a8e2,,1,1300.0,0.0,1,1300.0,0.0,,
1d9dc0ebf7,,163,3885.0,0.0,7,633255.0,0.0,,
1d9edbb9d6,,1,3800.0,0.0,1,3800.0,0.0,,
1da30647d8,,1,1000.0,0.0,1,1000.0,0.0,,
1da4bd84ad,,1,900.0,0.0,1,900.0,0.0,,
1da4f68d1d,,11,36460.0,0.0,11,401060.0,0.0,,
1da50722f4,,80,89.0,0.0,1,7120.0,0.0,,
1da5496814,,3131,13923.0,0.0,17,43592913.0,0.0,,
1da7faa046,,1,399.0,0.0,1,399.0,0.0,,
1da8984ec0,,7,3454.0,0.0,2,24178.0,0.0,,
1dab73c7f0,,30,120.0,0.0,2,3600.0,0.0,,
1dae2ba2b4,,400,1922.98,0.0,2,769192.0,0.0,,
1db2086308,,105,448.39,499.0,2,47080.95,223746.61,,
1db36f6ad8,,1,215.0,0.0,1,215.0,0.0,,
1db60cbbbf,,888,557.25,879.18,2,494838.0,489923.055,,
1db6edbbd5,,2,4190.0,0.0,1,8380.0,0.0,,
1db6f960a1,,1,499.0,0.0,1,499.0,0.0,,
