seller_nickname,stock,price,regular_price,Products,total_amount,regular_total_amount,Kmeans,AgC
2544b09f07,3,133.0,140.0,1,399.0,18620.0,1,3
2547762c07,248,844.3900000000001,1833.19,2,209408.72000000003,1547927.3041000003,1,3
2555c0bcc9,13,325.02,413.0,3,4225.26,134233.25999999998,1,3
255dc6940b,75,328.1,364.77,1,24607.5,119681.037,1,3
256ade9720,42,232.26,302.67,2,9754.92,70298.1342,1,3
256cdc44ca,696,1860.31,1958.33,4,1294775.76,3643100.8822999997,1,3
257501ca92,12,1857.13,2544.02,1,22285.56,4724575.862600001,1,3
257948b5dd,24,198.0,330.0,1,4752.0,65340.0,1,3
257952c264,86,5890.25,6501.0,9,506561.5,38292515.25,3,1
2588c9b3b5,6,19837.0,23900.0,1,119022.0,474104300.0,2,0
258e0f871a,120,1272.0,1790.17,6,152640.0,2277096.24,1,3
2595d0b4a9,11,372.4,532.0,1,4096.4,198116.8,1,3
259b687116,21,2033.1,2383.0,3,42695.1,4844877.3,1,3
259dd47f7f,8,217.89,269.0,1,1743.12,58612.409999999996,1,3
25a2a9fa32,281,560.97,816.99,4,157632.57,458306.8803,1,3
25a843e59d,1000,527.32,555.19,1,527320.0,292762.7908000001,1,3
25c049fbde,39,406.29,1015.74,1,15845.310000000001,412685.00460000004,1,3
25c283de7d,159,590.35,925.1300000000001,6,93865.65000000001,546150.4955000001,1,3
25c464eb36,916,1376.08,1464.0,4,1260489.28,2014581.1199999999,1,3
25c6a244b0,30,318.98,389.0,1,9569.400000000001,124083.22,1,3
25cd11ac14,2,6650.0,7000.0,2,13300.0,46550000.0,3,1
25ceb1a8c7,3144,2205.8,2322.3599999999997,4,6935035.2,5122661.688,1,1
25d15a26f1,2000,166.5,185.0,1,333000.0,30802.5,1,3
25d44d0fa0,159,2758.16,2998.0,2,438547.44,8268963.68,1,3
25db11c208,89,738.1500000000001,777.0,2,65695.35,573542.55,1,3
25df87c900,96,649.6,928.0,1,62361.600000000006,602828.8,1,3
25e098148f,2388,798.19,840.27,1,1906077.7200000002,670695.1113,1,1
25e5944cc6,95,269.55,332.97,1,25607.25,89752.06350000002,1,3
25eb1e0584,95,2727.3,3208.62,3,259093.50000000003,8750869.326,1,3
25ec296cf2,46,138.6,198.0,1,6375.599999999999,27442.8,1,3
25f355cb2c,0,374.12,935.3,1,0.0,349914.436,1,3
25ffa4063d,99,1142.75,1224.0,6,113132.25,1398726.0,1,3
260460690e,4,818.09,899.0,1,3272.36,735462.91,1,3
260763473f,163,711.3100000000001,1914.99,5,115943.53000000001,1362151.5369000002,1,3
2614deea52,1135,557.43,793.9,8,632683.0499999999,442543.67699999997,1,3
261965d7c3,32,454.56,561.18,1,14545.92,255089.9808,1,3
2619e980dd,784,643.11,676.97,2,504198.24,435366.1767,1,3
262484b06e,34,287.64,799.0,1,9779.76,229824.36,1,3
26289b6ef0,18,230.4,288.0,1,4147.2,66355.2,1,3
2643ada03e,225,257.11,457.0,2,57849.75,117499.27,1,3
2648ede0ed,57,14393.66,17517.0,3,820438.62,252133742.22,2,0
2649bd711a,31,157.0,298.0,1,4867.0,46786.0,1,3
26516948c4,9,259.64,332.97,1,2336.7599999999998,86452.3308,1,3
26584c8a5f,1174,948.89,1144.79,7,1113996.8599999999,1086279.7831,1,3
2658cc80c9,102,912.0,960.0,3,93024.0,875520.0,1,3
265b09d1d3,32,1493.1599999999999,1623.0,3,47781.119999999995,2423398.6799999997,1,3
265e84cfa0,6787,89.01,129.0,1,604110.87,11482.29,1,1
26625c49da,174,2068.5,2758.0,2,359919.0,5704923.0,1,3
26646a40e5,64,138.98,182.88,1,8894.72,25416.662399999997,1,3
26702bd898,10,77.35,119.0,1,773.5,9204.65,1,3
26787aa429,1,56.0,80.0,1,56.0,4480.0,1,3
26801fd872,2,217.55,229.0,1,435.1,49818.950000000004,1,3
2688f0061e,42,4401.34,6116.299999999999,3,184856.28,26919915.841999996,3,1
26892203f9,677,122.18,298.0,1,82715.86,36409.64,1,3
268f97544c,1,1785.0,2550.0,1,1785.0,4551750.0,1,3
269338f5f5,24,122.55,129.0,1,2941.2,15808.949999999999,1,3
269b6dc396,714,1874.8999999999999,1973.8600000000001,5,1338678.5999999999,3700790.114,1,3
26aaed3dd7,27,142.5,150.0,1,3847.5,21375.0,1,3
26af5b434f,1253,13796.85,14523.0,6,17287453.05,200371652.55,2,0
26b0146534,1,309.32,407.0,1,309.32,125893.23999999999,1,3
26b9b23b54,1,1092.5,1150.0,1,1092.5,1256375.0,1,3
26ba563cda,56,5105.150000000001,6721.0,9,285888.4,34311713.150000006,3,1
26bcfa730e,11,391.5,435.0,1,4306.5,170302.5,1,3
26c4d19d82,647,247.36,449.0,2,160041.92,111064.64,1,3
26c6dec3f1,3,331.55,349.0,1,994.6500000000001,115710.95,1,3
26cdd42c34,3,470.25,495.0,1,1410.75,232773.75,1,3
26ce716294,176,1737.4099999999999,3441.9,3,305784.16,5979991.478999999,1,3
26d0fca921,281,807.5899999999999,1148.0,2,226932.78999999998,927113.32,1,3
26d104eee2,2591,2076.75,2654.38,3,5380859.25,5512483.665,1,1
26d23e9db6,13,593.92,928.0,1,7720.959999999999,551157.76,1,3
26d6a10b90,20,1507.6,1628.0,2,30152.0,2454372.8,1,3
26d72e0639,91,401.33,599.0,1,36521.03,240396.66999999998,1,3
26dbfe1e4b,12,2519.1,2799.0,1,30229.199999999997,7050960.899999999,1,3
26dfd0f60a,3342,3076.6000000000004,3243.9900000000002,8,10281997.200000001,9980459.634000001,0,1
26e2c585ca,59,5191.72,6296.0,4,306311.48000000004,32687069.12,3,1
26f1588f66,4393,417.52,439.59,1,1834165.3599999999,183537.6168,1,1
26f6e7bb8b,15999,312.0,390.0,1,4991688.0,121680.0,0,2
26fb6500f3,100,433.04,455.87,1,43304.0,197409.9448,1,3
2705ecbf75,23,2015.2,2779.0,3,46349.6,5600240.8,1,3
270a37c237,998,186.75,249.0,1,186376.5,46500.75,1,3
270f1b2d31,209,515.34,1071.0,4,107706.06000000001,551929.14,1,3
270fafa809,133,692.87,1355.0,5,92151.71,938838.85,1,3
2711b18317,141,1476.3,1554.0,2,208158.3,2294170.1999999997,1,3
271620ae30,3179,545.84,574.65,1,1735225.36,313666.956,1,1
271bf511e0,28,1228.75,2139.0,3,34405.0,2628296.25,1,3
2721857348,45,371.45,391.0,1,16715.25,145236.94999999998,1,3
27245370de,320,1179.04,1926.72,4,377292.8,2271679.9488,1,3
27311228cc,87,99.12,118.0,1,8623.44,11696.16,1,3
27393ae5d0,38,256.28,298.0,1,9738.64,76371.43999999999,1,3
273cd6e86b,3,1053.7,1219.0,2,3161.1000000000004,1284460.3,1,3
274f35a294,167,2148.9,2262.0,9,358866.3,4860811.8,1,1
274f618caa,24,195.0,260.0,1,4680.0,50700.0,1,3
27500117e8,269,679.25,715.0,4,182718.25,485663.75,1,3
27537abde1,20,460.46,484.7,1,9209.199999999999,223184.96199999997,1,3
2753bd217e,27,4192.85,4539.0,3,113206.95000000001,19031346.150000002,1,1
2760f1eadd,3,704.37,767.0,2,2113.11,540251.79,1,3
276760eaf6,185,3901.4,4420.53,12,721759.0,17246255.742,3,1
27698e8bf0,17,93.1,190.0,1,1582.6999999999998,17689.0,1,3
276c914c81,249,3924.79,5338.889999999999,8,977272.71,20954022.0831,3,1
276d05fce0,26,359.1,378.0,2,9336.6,135739.80000000002,1,3
27740cc0f2,1,64.5,215.0,1,64.5,13867.5,1,3
277950bf63,290,1876.45,2624.0,5,544170.5,4923804.8,1,1
2782b157d0,20,462.6,841.4,1,9252.0,389231.64,1,3
2785fc4da7,76,76.0,80.0,1,5776.0,6080.0,1,3
278a92baae,404,1275.0,1500.0,1,515100.0,1912500.0,1,3
278e76c1b2,22,1603.3100000000002,2598.9,2,35272.82000000001,4166842.3590000006,1,3
279252030d,77,909.11,1683.54,1,70001.47,1530523.0494,1,3
2792833e0e,3,2119.92,2409.0,1,6359.76,5106887.28,1,3
27939c08c2,393,3817.7999999999997,8866.0,4,1500395.4,33848614.8,3,1
279808f476,374,1001.56,1189.0,4,374583.44,1190854.8399999999,1,3
27a857e707,58,370.57,400.31,2,21493.06,148342.8767,1,3
27ab4e95d7,341,3132.1499999999996,3297.0,5,1068063.15,10326698.549999999,1,1
27acbe5618,1281,555.2,955.0,6,711211.2000000001,530216.0,1,3
27afa1c056,18,182.87,192.5,1,3291.66,35202.475,1,3
27b16e88c9,59,8098.0,9698.0,2,477782.0,78534404.0,3,1
27b1fffb86,180,1547.17,2724.9,3,278490.60000000003,4215883.533000001,1,3
27bc6e36b6,30,634.51,1197.18,1,19035.3,759622.6818,1,3
27bd5b9046,149,323.3,796.0,3,48171.700000000004,257346.80000000002,1,3
27c483d08d,50047,125.3,179.0,1,6270889.1,22428.7,0,2
27cba8f22a,5,418.0,440.0,1,2090.0,183920.0,1,3
27d59a9f8f,66,120.96,189.0,1,7983.36,22861.44,1,3
27da4b0214,279,650.78,959.25,4,181567.62,624260.715,1,3
27debc1941,8,2848.1,2998.0,1,22784.8,8538603.799999999,1,3
27e022dbff,4,2642.06,2849.0,3,10568.24,7527228.9399999995,1,3
27e3eca158,836,2435.63,3595.0,5,2036186.6800000002,8756089.85,1,1
27e7502c1f,9769,1248.06,1386.67,2,12192298.139999999,1730647.3602,0,2
27eb017019,123,13054.23,14098.0,2,1605670.29,184038534.54,3,0
27ec5d78d3,47,103.5,115.0,1,4864.5,11902.5,1,3
27f170a929,54,2170.45,2955.92,5,117204.29999999999,6415676.563999999,1,3
2807c7dd0f,821,113.1,130.0,1,92855.09999999999,14703.0,1,3
280df13272,3,799.2,999.0,1,2397.6000000000004,798400.8,1,3
2814d7e9da,18,9452.5,9950.0,1,170145.0,94052375.0,3,0
2815979eba,22,65.55,75.0,1,1442.1,4916.25,1,3
2816ebb1e3,27,445.2,840.0,1,12020.4,373968.0,1,3
28176a9e2e,4,96.33,169.0,1,385.32,16279.77,1,3
281dc4e8b7,33,1979.65,2329.0,6,65328.450000000004,4610604.850000001,1,3
281e735ea6,155,1109.07,1380.0,5,171905.84999999998,1530516.5999999999,1,3
28288b96eb,76,949.05,999.0,1,72127.8,948100.95,1,3
28297bef4a,167,3079.19,3353.0,7,514224.73,10324524.07,1,1
2829c912f4,1443,157.94,298.0,1,227907.41999999998,47066.12,1,3
282a358385,83,207.51,269.5,1,17223.329999999998,55923.945,1,3
282c4cded9,26,274.3,319.0,2,7131.8,87501.7,1,3
282fd520a5,56,232.8,388.0,1,13036.800000000001,90326.40000000001,1,3
283387cfff,998,441.75,589.0,1,440866.5,260190.75,1,3
2834b0b20f,4,115.9,190.0,1,463.6,22021.0,1,3
283f7639c2,1200,8968.98,13672.79,8,10762776.0,122630980.05420001,3,0
283fbbf7c5,753,22725.71,23983.739999999998,24,17112459.63,545047519.9554,2,0
2849e647e5,22,3988.1000000000004,4198.0,2,87738.20000000001,16742043.8,1,1
284e50d0f7,106,1067.52,1160.0,3,113157.12,1238323.2,1,3
2853ddd186,288,4120.5,8783.92,3,1186704.0,36194142.36,3,1
2858490a01,28,2052.55,2497.0,3,57471.40000000001,5125217.350000001,1,3
2858c09dc1,1,1662.5,1750.0,1,1662.5,2909375.0,1,3
2858e2ce97,15,119.83,126.14,1,1797.45,15115.3562,1,3
2864716a6e,11,897.75,945.0,3,9875.25,848373.75,1,3
286c3a7a6b,1,3764.09,4004.36,1,3764.09,15072771.432400001,1,1
287412ce12,58,1308.2,1437.0,3,75875.6,1879883.4000000001,1,3
28801c7e32,49,791.28,1099.0,1,38772.72,869616.72,1,3
288205015a,1012,1661.84,2736.6800000000003,5,1681782.0799999998,4547924.2912,1,1
288f37ac0b,73,232.75,245.0,2,16990.75,57023.75,1,3
28927aac81,15,789.55,885.0,2,11843.25,698751.75,1,3
2894ed4189,289,754.77,985.94,6,218128.53,744157.9338,1,3
2899ff0378,8,578.55,690.0,1,4628.4,399199.49999999994,1,3
289b79166e,100,9076.56,9554.29,2,907656.0,86720086.44240001,3,0
289ce8f5c7,1,1394.73,1594.0,2,1394.73,2223199.62,1,3
28a694562e,518,336.42,378.0,1,174265.56,127166.76000000001,1,3
28a97db30d,310,1288.29,2360.6899999999996,5,399369.89999999997,3041253.320099999,1,3
28b979137a,3,512.1,569.0,1,1536.3000000000002,291384.9,1,3
28bf9b7cb4,129,196.41,561.18,1,25336.89,110221.36379999999,1,3
28c4645d64,55,1391.05,2085.0,4,76507.75,2900339.25,1,3
28c4e2ad32,156,1528.47,2001.54,6,238441.32,3059293.8438,1,3
28c612bc3d,700,2990.34,3148.03,2,2093238.0,9413680.0302,1,1
28ce61f8f1,46,730.2,768.64,1,33589.200000000004,561260.9280000001,1,3
28ce8fe8c5,903,4614.54,4971.84,11,4166929.62,22942754.553600002,3,1
28cf3227be,5,579.89,935.3,1,2899.45,542371.117,1,3
28cfbe3282,241,243.18,467.65,1,58606.380000000005,113723.127,1,3
28d56d9db5,322,886.34,974.0,1,285401.48,863295.16,1,3
28da1735cf,360,4085.85,4783.0,4,1470906.0,19542620.55,3,1
28e0e52a6f,79,1602.0,2136.0,3,126558.0,3421872.0,1,3
28e1dd09a7,0,112.24,149.65,1,0.0,16796.716,1,3
28e2195a4a,109,113.75,175.0,1,12398.75,19906.25,1,3
28e88cf08a,217,1001.11,1115.0,5,217240.87,1116237.65,1,3
28eac3fde7,200,533.12,935.3,1,106624.0,498627.136,1,3
28ee8c78b6,1024,1394.72,1468.23,2,1428193.28,2047769.7456,1,3
28eef8b690,20,309.6,344.0,1,6192.0,106502.40000000001,1,3
28f9999f06,99,1020.7,1353.0,4,101049.3,1381007.1,1,3
28fe2b5993,137,133.2,148.0,1,18248.399999999998,19713.6,1,3
28ffaa88f2,1,949.05,999.0,1,949.05,948100.95,1,3
2902d85050,666,730.63,1007.0,4,486599.58,735744.41,1,3
29039eb1ae,86,148.5,198.0,1,12771.0,29403.0,1,3
290e976031,474,1555.78,1637.9,4,737439.72,2548212.062,1,3
290fa40d0d,1471,3555.73,4010.0,7,5230478.83,14258477.3,3,1
291184e6c1,96,435.96,467.79999999999995,2,41852.159999999996,203942.08799999996,1,3
29194b5bcb,988,1227.67,1484.8700000000001,3,1212937.96,1822930.3529000003,1,3
291cbed87d,6,158.1,186.0,1,948.5999999999999,29406.6,1,3
291e4b9670,286,1385.3799999999999,1667.0,4,396218.68,2309428.46,1,3
29222cf766,198,1435.87,1525.1100000000001,2,284302.25999999995,2189859.6957,1,3
2929b78a9a,4,449.1,499.0,1,1796.4,224100.90000000002,1,3
292bbbde5a,170,155.4,259.0,1,26418.0,40248.6,1,3
29366eb942,550,523.77,1309.42,2,288073.5,685834.9134,1,3
293b269f93,58,287.85,303.0,2,16695.300000000003,87218.55,1,3
293c7f6b6d,320,722.52,929.39,3,231206.4,671502.8628,1,3
2947b2b2ae,205,1759.25,2403.0,5,360646.25,4227477.75,1,3
2950a9e671,814,299.39,329.0,1,243703.46,98499.31,1,3
2950aa949e,1,398.05,419.0,1,398.05,166782.95,1,3
295247004e,9,497.51,559.0,1,4477.59,278108.08999999997,1,3
29563b9c1d,183,10736.5,12533.0,4,1964779.5,134560554.5,3,0
295793b71f,35,261.25,275.0,1,9143.75,71843.75,1,3
295f6c082f,8,2197.86,3465.3,2,17582.88,7616244.258,1,3
2966178388,716,1633.1799999999998,1777.0,3,1169356.88,2902160.86,1,3
296d2896c7,12,86.13,99.0,1,1033.56,8526.869999999999,1,3
296f7fe092,679,2505.6,3123.85,11,1701302.4,7827118.56,3,1
297c672282,116,536.55,735.0,2,62239.799999999996,394364.24999999994,1,3
2985cc6318,102,754.7,1142.9,5,76979.40000000001,862546.6300000001,1,3
29875e0330,1,16914.15,19899.0,1,16914.15,336574670.85,2,0
298d173ade,289,370.38,935.3,2,107039.81999999999,346416.414,1,3
299457ea4a,77,751.7,957.0,3,57880.9,719376.9,1,3
29970d31c7,55,634.51,897.89,2,34898.05,569720.1839,1,3
299b24be2f,3,474.05,499.0,1,1422.15,236550.95,1,3
299fc3886d,70,372.46000000000004,568.0,2,26072.200000000004,211557.28000000003,1,3
29a39313e2,396,2103.49,2214.42,2,832982.0399999999,4658010.3258,1,3
29aac34596,98,1249.19,1315.03,1,122420.62000000001,1642722.3257,1,3
29b0e5a91c,63,1653.13,2396.0,4,104147.19,3960899.4800000004,1,3
29b2bac69a,153,3456.82,3848.0,8,528893.4600000001,13301843.360000001,3,1
29b45ad4b2,1,863.1,959.0,1,863.1,827712.9,1,3
29b8cf8875,7,146.02,239.39,1,1022.1400000000001,34955.7278,1,3
29ba9092d4,363,665.8399999999999,1032.0,3,241699.91999999998,687146.8799999999,1,3
29bf0c4efb,1,791.2,989.0,1,791.2,782496.8,1,3
29bf2aaa3e,142,673.42,841.77,1,95625.64,566864.7533999999,1,3
29c287de3a,160,75.0,150.0,1,12000.0,11250.0,1,3
29c2c29a0d,110,13908.1,25215.69,5,1529891.0,350702338.089,2,0
29c353f0ef,12,624.15,657.0,2,7489.799999999999,410066.55,1,3
29c5a5c8ce,229,393.84,539.96,4,90189.36,212657.8464,1,3
29df5f3c33,26,964.48,1146.87,2,25076.48,1106133.1775999998,1,3
29e034024e,148,519.94,717.0,3,76951.12000000001,372796.98000000004,1,3
29e5fd5075,152,1223.1,1359.0,1,185911.19999999998,1662192.9,1,3
29f459d3d2,495,5033.22,5471.32,5,2491443.9,27538357.2504,3,1
29faa232b3,30,1557.59,2500.0,5,46727.7,3893975.0,1,3
29fae83b74,239,2490.76,2621.86,14,595291.64,6530424.013600001,3,1
29fd40a292,60,90.65,259.0,1,5439.0,23478.350000000002,1,3
2a0368da73,300,323.43,359.16,1,97029.0,116163.11880000001,1,3
2a05102350,83,137.94,242.0,1,11449.02,33381.479999999996,1,3
2a07836680,467,1363.85,1834.13,3,636917.95,2501478.2005,1,3
2a09833b5d,368,193.5,215.0,1,71208.0,41602.5,1,3
2a143ed6a5,437,299.66999999999996,542.48,2,130955.78999999998,162564.98159999997,1,3
2a17832b49,3,1233.1,1298.0,1,3699.2999999999997,1600563.7999999998,1,3
2a203f5b67,1286,18507.25,19560.0,24,23800323.5,362001810.0,2,0
2a24911350,39,17086.1,20670.0,3,666357.8999999999,353169686.99999994,2,0
2a342a86f1,2614,1968.32,2161.6,6,5145188.4799999995,4254720.512,1,1
2a3ca9f3f2,373,829.55,969.0,6,309422.14999999997,803833.95,1,3
2a3cf10cbb,101,83.08,166.16,1,8391.08,13804.5728,1,3
2a404129d7,3,498.75,525.0,1,1496.25,261843.75,1,3
2a46d36767,12,668.66,998.0,1,8023.92,667322.6799999999,1,3
2a4b8dbb0d,561,5681.1900000000005,6142.0599999999995,11,3187147.5900000003,34894209.8514,3,1
2a4c11508d,18,119.32,161.25,1,2147.7599999999998,19240.35,1,3
2a546fc622,4,509.15,599.0,1,2036.6,304980.85,1,3
2a58ee8bba,4,1756.8600000000001,1869.0,2,7027.4400000000005,3283571.3400000003,1,3
2a610ccadd,20,1386.49,2038.95,1,27729.8,2826983.7855,1,3
2a695ef25c,72,134.46,249.0,1,9681.12,33480.54,1,3
2a6bb9b0c8,90,1378.29,1997.0,4,124046.09999999999,2752445.13,1,3
2a6d74e509,1,124.2,135.0,1,124.2,16767.0,1,3
2a6e24d789,114,19092.149999999998,20097.0,3,2176505.0999999996,383694938.54999995,2,0
2a6f0e524f,45,452.9,647.0,1,20380.5,293026.3,1,3
2a73a2201f,30,92.7,100.97999999999999,2,2781.0,9360.846,1,3
2a74068999,15,256.5,270.0,3,3847.5,69255.0,1,3
2a76ac7143,25,134.1,298.0,1,3352.5,39961.799999999996,1,3
2a7e844256,61,14145.73,15951.0,9,862889.53,225638539.23,2,0
2a7f6ec4ea,1975,2437.59,2566.1,4,4814240.25,6255099.699,1,1
2a850a1812,16,6921.7,7286.0,3,110747.2,50431506.199999996,3,1
2a88370299,21,1336.68,1422.0,1,28070.280000000002,1900758.9600000002,1,3
2a8b2877d0,37,327.62,348.0,2,12121.94,114011.76,1,3
2a92882f21,2,89.1,99.0,1,178.2,8820.9,1,3
2a97ed3304,17,906.3,954.01,2,15407.099999999999,864619.2629999999,1,3
2aa095775c,8,341.05,359.0,1,2728.4,122436.95,1,3
2aab96bc6b,16,499.44,1017.0,3,7991.04,507930.48,1,3
2ab053de59,57,59.34,69.0,1,3382.38,4094.46,1,3
2ab16d4867,149,440.45000000000005,501.0,2,65627.05,220665.45,1,3
2ac9a8ee12,12,171.15,285.25,1,2053.8,48820.5375,1,3
2acc1529a6,25,162.74,187.06,1,4068.5,30442.1444,1,3
2ace2342bf,29787,893.77,1053.15,2,26622726.99,941273.8755000001,0,2
2ad654e28a,85,505.69,889.76,4,42983.65,449942.7344,1,3
2aedb1c749,179,149.5,299.0,1,26760.5,44700.5,1,3
2aef7e4839,4,569.04,599.0,1,2276.16,340854.95999999996,1,3
2aefb56c7f,80,584.89,798.25,2,46791.2,466888.4425,1,3
2afba7a03f,1,3134.05,3299.0,1,3134.05,10339230.950000001,1,3
2afcebcd14,133,569.49,666.94,3,75742.17,379815.66060000006,1,3
2afd83fa1d,50,127.2,318.0,1,6360.0,40449.6,1,3
2aff667acc,52,1247.17,1896.0,3,64852.840000000004,2364634.3200000003,1,3
2b00296506,104,2157.17,2599.0,1,224345.68,5606484.83,1,3
2b03fa58bf,87,18652.86,20775.5,22,1622798.82,387522492.93,2,0
2b06ecbc41,76,3613.0599999999995,4582.97,2,274592.55999999994,16558545.5882,1,1
2b0ee79f31,9,280.25,295.0,1,2522.25,82673.75,1,3
2b1020d189,142,506.75,723.92,1,71958.5,366846.45999999996,1,3
2b12510b6c,1841,159.38,289.94,1,293418.58,46210.6372,1,3
2b18c403cb,14,466.65,549.0,1,6533.099999999999,256190.84999999998,1,3
2b1cbb9d35,13,3735.0,4980.0,2,48555.0,18600300.0,1,1
2b2b1dc6f5,1327,992.6,1139.0,3,1317180.2,1130571.4000000001,1,3
2b391135e2,18,441.46,748.24,1,7946.28,330318.0304,1,3
2b39856dbd,9,321.1,338.0,2,2889.9,108531.8,1,3
2b42a1dadd,241,187.06,336.71000000000004,2,45081.46,62984.97260000001,1,3
2b4f5f7e9b,1,3597.38,8366.0,1,3597.38,30095681.080000002,3,1
2b4fcffcc8,102,2818.65,3265.0,5,287502.3,9202892.25,1,1
2b59cc33ac,333,493.6,790.0,3,164368.80000000002,389944.0,1,3
2b5db21db6,33,2787.3,2934.0,2,91980.90000000001,8177938.2,1,3
2b60159830,9,5636.24,5996.0,4,50726.159999999996,33794895.04,3,1
2b641ea122,16,1191.3,1254.0,5,19060.8,1493890.2,1,3
2b668ad105,34,7016.1,10794.0,12,238547.40000000002,75731783.4,3,0
2b6c0d5a27,201,346.43,598.5899999999999,2,69632.43000000001,207369.53369999997,1,3
2b75eb8009,997,313.76,330.28,1,312818.72,103628.65279999998,1,3
2b76f46db1,16,467.1,519.0,1,7473.6,242424.90000000002,1,3
2b845c3244,96,280.59,561.18,1,26936.64,157461.49619999997,1,3
2b8c6ef577,38,3334.5,3510.0,2,126711.0,11704095.0,1,3
2ba724d98a,18,195.8,220.0,1,3524.4,43076.0,1,3
2ba898be22,4,7343.1,8159.0,1,29372.4,59912352.900000006,3,1
2baa598fb9,99,237.49,249.99,1,23511.510000000002,59370.125100000005,1,3
2baf1d0588,320,5507.0,6883.75,12,1762240.0,37908811.25,3,1
2baff991ae,2,2279.05,2399.0,1,4558.1,5467440.95,1,3
2bb63926a6,207,13072.75,18385.0,3,2706059.25,240342508.75,2,0
2bbbc1a4d6,59,157.45,235.0,1,9289.55,37000.75,1,3
2bbc5915f9,798,3646.94,4291.16,6,2910258.12,15649603.0504,3,1
2bbd9c07f8,8,187.74,298.0,1,1501.92,55946.520000000004,1,3
2bc07abd28,25,144.5,170.0,1,3612.5,24565.0,1,3
2bc223221a,658,1018.21,1256.9,9,669982.18,1279788.1490000002,1,1
2bca727da9,97,1832.31,2164.0,3,177734.07,3965118.84,1,3
2bd1d11301,6,1049.44,1499.21,1,6296.64,1573330.9424,1,3
2bd3dc3ea8,5000,1039.12,1094.12,2,5195599.999999999,1136921.9743999997,1,1
2bd4978d7c,169,641.35,805.0,4,108388.15000000001,516286.75,1,3
2bd4fcdbe8,1,636.65,749.0,1,636.65,476850.85,1,3
2bda35b502,938,2890.94,4399.0,11,2711701.72,12717245.06,3,1
2bda5fb883,7555,2897.38,3101.27,6,21889705.900000002,8985557.672600001,0,2
2bddab3a6f,84,656.12,1396.0,2,55114.08,915943.52,1,3
2be0d0dec3,4190,4044.04,4447.93,9,16944527.6,17987606.8372,0,2
2be9ba57b3,12,403.75,425.0,1,4845.0,171593.75,1,3
2bebd8556c,29,14832.7,18120.34,6,430148.30000000005,268773567.11800003,2,0
2bf44bfbd1,99,176.66,252.38,1,17489.34,44585.4508,1,3
2bf5389d88,3,9688.27,11298.0,2,29064.81,109458074.46000001,3,0
2bf579dfd5,1245,7618.889999999999,8019.89,14,9485518.049999999,61102659.7221,3,0
2bfa12911e,163,1919.23,2020.2400000000002,2,312834.49,3877305.2152000004,1,3
2bfa4f8ff7,38,855.0,950.0,1,32490.0,812250.0,1,3
2bfbcab019,1,549.45,999.0,1,549.45,548900.55,1,3
2c069edc4e,8,2045.07,2199.0,1,16360.56,4497108.93,1,3
2c08a69fa0,165,200.34,318.0,1,33056.1,63708.12,1,3
2c0a2f2c2f,39,280.92,337.98,2,10955.880000000001,94945.34160000001,1,3
2c1b2df083,303,370.38,495.71000000000004,2,112225.14,183601.0698,1,3
2c1bebc4b6,8875,218.11,229.71,1,1935726.2500000002,50102.04810000001,0,1
2c1e77e232,64,387.59,745.62,1,24805.76,288994.85579999996,1,3
2c1ff42548,28,692.12,748.24,2,19379.36,517871.8688,1,3
2c3050a3bf,3,172.1,220.73,1,516.3,37987.632999999994,1,3
2c3ded8bf7,73,246.92,617.3,1,18025.16,152423.716,1,3
2c4049e511,35,46.92,68.0,1,1642.2,3190.56,1,3
2c45859c82,39,3014.69,3499.0,8,117572.91,10548400.31,1,1
2c45a0015d,93,1079.4,1799.0,1,100384.20000000001,1941840.6,1,3
2c4baa9108,4499,507.87,534.62,1,2284907.13,271517.4594,1,1
2c4e1d9d83,89,119.3,159.07,1,10617.699999999999,18977.051,1,3
2c5e947f23,11,1727.1,1818.0,2,18998.1,3139867.8,1,3
2c686f8893,143,616.6,900.12,4,88173.8,555013.992,1,3
2c71c51aa5,505,1684.72,2687.0,3,850783.6,4526842.64,1,3
2c726f3430,1,999.99,1052.63,1,999.99,1052619.4737000002,1,3
2c73d41cc8,4,1026.45,1354.0,2,4105.8,1389813.3,1,3
2c7eea0288,486,1579.5,1670.98,8,767637.0,2639312.91,1,1
2c834398cf,50,259.35,399.0,1,12967.500000000002,103480.65000000001,1,3
2c84295b7a,7,150.96,215.87,1,1056.72,32587.735200000003,1,3
2c86b83b2c,13,127.49,149.99,1,1657.37,19122.2251,1,3
2c8cdcfcf7,99,889.5799999999999,1065.0,4,88068.42,947402.7,1,3
2c931c39c1,3,350.55,369.0,1,1051.65,129352.95,1,3
2c942d6e84,16,138.8,185.19,1,2220.8,25704.372000000003,1,3
2c952e9f70,69,6188.0,7978.0,2,426972.0,49367864.0,3,1
2c9b6f364a,377,219.08,388.61,2,82593.16,85136.67880000001,1,3
2c9ebdaaa6,56,1690.0,2540.0,3,94640.0,4292600.0,1,3
2ca09fe672,6,558.3,648.0,2,3349.7999999999997,361778.39999999997,1,3
2cacf116ce,44,404.05,841.77,1,17778.2,340117.1685,1,3
2cb360e619,248,1520.0,1600.0,3,376960.0,2432000.0,1,3
2cb4c047d7,168,1441.32,2364.0,3,242141.75999999998,3407280.48,1,3
2cb577a1d5,1,550.04,579.0,1,550.04,318473.16,1,3
