,seller_nickname,stock,price,Products,total_amount,Kmeans,AgC
703,0451bd56fd,87,1623.1,3,141209.69999999998,0,3
704,04522d74db,2,17750.0,2,35500.0,0,3
705,04526468b0,3,23415.0,3,70245.0,0,3
706,0452c0dbae,4,1080.0,2,4320.0,0,3
707,0455812768,2,150.0,1,300.0,0,3
708,0458cd17f3,4,450.0,1,1800.0,0,3
709,0458e9dae8,2,26998.0,2,53996.0,0,3
710,045a0c749d,1,400.0,1,400.0,0,3
711,045d1f93f0,11,2990.0,4,32890.0,0,3
712,045e07090c,42,1777.74,6,74665.08,0,3
713,04627f1ea8,2,1200.0,2,2400.0,0,3
714,0462ec6fd5,1,629.0,1,629.0,0,3
715,04639f3950,119,89450.98999999999,22,10644667.809999999,5,1
716,046831c9db,2470,710.8299999999999,2,1755750.0999999999,0,3
717,046ea67a9a,5,1200.0,1,6000.0,0,3
718,0470eed69c,199,1905.95,6,379284.05,0,3
719,047245d91e,20,16807.0,8,336140.0,0,3
720,04736acea0,13,3498.0,2,45474.0,0,3
721,04742003c5,1438,777.35,6,1117829.3,0,3
722,0474aa7774,8746,688.0,2,6017248.0,3,0
723,04774af232,16,3228.0,6,51648.0,0,3
724,047829bf2e,1,25000.0,1,25000.0,0,3
725,0479400d43,105,2046.0,4,214830.0,0,3
726,047c73571b,25,350.0,1,8750.0,0,3
727,047f178c1d,6600,876.0,2,5781600.0,1,0
728,04824f1926,203,3303.23,3,670555.6900000001,0,3
729,0483bc25ca,284,297.0,1,84348.0,0,3
730,0484abe2c7,193,394.32,2,76103.76,0,3
731,0485e79e94,2,300.0,1,600.0,0,3
732,0486c11860,1,900.0,1,900.0,0,3
733,0488a818cf,597,259.26,1,154778.22,0,3
734,0489883b65,56,703.6,4,39401.6,0,3
735,048a8587d7,48,189.0,1,9072.0,0,3
736,048b07600a,0,505.0,1,0.0,0,3
737,048b44c269,1,799.0,1,799.0,0,3
738,048c39b115,1234,333.0,3,410922.0,0,3
739,048ecf144f,18,332.64,1,5987.5199999999995,0,3
740,04919bdb88,41,4860.0,6,199260.0,0,3
741,0495b16837,24,344.84,2,8276.16,0,3
742,0496f644b1,398,11501.58,5,4577628.84,1,3
743,04973c39fd,368,2233.24,5,821832.32,0,3
744,0498176221,0,5999.0,1,0.0,0,3
745,0498cc0dd4,107,11418.16,2,1221743.1199999999,0,3
746,0499112a23,277,5468.0,5,1514636.0,0,3
747,049a1580b0,3,4000.0,3,12000.0,0,3
748,049c072884,4492,1598.05,2,7178440.6,1,0
749,049c5cf22a,5,384.0,1,1920.0,0,3
750,049e72985a,3,869.83,1,2609.4900000000002,0,3
751,04a0f91cf4,15,3072.0,2,46080.0,0,3
752,04a23276f0,124,245.64,1,30459.359999999997,0,3
753,04a2d431bb,347,15597.18,27,5412221.46,5,1
754,04a3e21ed1,532,44908.48,60,23891311.360000003,5,1
755,04a886e350,899,4865.81,9,4374363.19,1,0
756,04aa19e87a,48,5595.0,5,268560.0,0,3
757,04af02f210,20,15038.89,13,300777.8,1,0
758,04b0a679dd,1017,6297.0,3,6404049.0,1,3
759,04b118a1b1,7,950.0,1,6650.0,0,3
760,04b55f3111,13,4474.0,2,58162.0,0,3
761,04b69112c8,2,1000.0,2,2000.0,0,3
762,04b6b6494a,14,278.0,1,3892.0,0,3
763,04b96b2d45,1,1250.0,1,1250.0,0,3
764,04ba65cb1c,467,595.99,4,278327.33,0,3
765,04bb1680fe,97,312.0,1,30264.0,0,3
766,04bbcfaa4c,613,2299.9700000000003,3,1409881.61,0,3
767,04bd0d12df,15,302.6,1,4539.0,0,3
768,04be62a290,25,798.03,2,19950.75,0,3
769,04bfca5894,1,229.0,1,229.0,0,3
770,04c0eed0fe,120,13545.0,5,1625400.0,0,3
771,04c12a6aeb,11,599.0,1,6589.0,0,3
772,04c12adaee,100,196.0,2,19600.0,0,3
773,04c384d12d,3,3000.0,3,9000.0,0,3
774,04c5bc6c66,1,327.0,1,327.0,0,3
775,04c64a3219,2,23175.0,2,46350.0,0,3
776,04c67f9c7f,6,1039.05,2,6234.299999999999,0,3
777,04c6fdcbcd,1,950.0,1,950.0,0,3
778,04c803f8a9,373,11688.0,26,4359624.0,1,1
779,04c8089f41,1,799.0,1,799.0,0,3
780,04c9141989,1,3800.0,1,3800.0,0,3
781,04cac0c956,1,500.0,1,500.0,0,3
782,04ced11eb3,1,3500.0,1,3500.0,0,3
783,04cfba34a8,17,20195.0,17,343315.0,1,0
784,04d2f062dd,59,33353.0,9,1967827.0,1,0
785,04d2f2170b,50,8286.48,6,414324.0,0,3
786,04d8a755a4,1,4100.0,1,4100.0,0,3
787,04d9bbc6fa,338,5500.75,13,1859253.5,1,0
788,04da02fe42,62,913.25,2,56621.5,0,3
789,04e31abcec,1,1400.0,1,1400.0,0,3
790,04e37eef9d,1,5500.0,1,5500.0,0,3
791,04e6bc3802,180,165.0,1,29700.0,0,3
792,04e6e7d45e,5,295.0,1,1475.0,0,3
793,04e75e92d7,20,1018.0,2,20360.0,0,3
794,04e802a2de,1,594.15,1,594.15,0,3
795,04e8203696,202,1041.0,4,210282.0,0,3
796,04e86c40ba,3,3400.0,1,10200.0,0,3
797,04e8efac3d,2,17800.0,2,35600.0,0,3
798,04e994f9fa,2,2390.0,1,4780.0,0,3
799,04e9e55727,1,850.0,1,850.0,0,3
800,04eb234656,9,454.0,2,4086.0,0,3
801,04ec1af355,17,374.25,1,6362.25,0,3
802,04ec60a24c,1,16500.0,1,16500.0,0,3
803,04eda4422f,209,23067.0,5,4821003.0,1,3
804,04f1e9791c,0,1563.0,2,0.0,0,3
805,04f3081419,888,1379.76,3,1225226.88,0,3
806,04fbb46736,1,2500.0,1,2500.0,0,3
807,04fdae6101,182,4921.04,9,895629.28,1,0
808,04fe4137ac,4507,3763.13,16,16960426.91,5,1
809,050003a52c,4996,1088.98,3,5440544.08,1,0
810,05007abfe3,31,1800.9099999999999,5,55828.20999999999,0,3
811,0500838c62,2804,9266.0,4,25981864.0,3,1
812,0503674f47,2,999.0,2,1998.0,0,3
813,05072c92fc,823,11945.4,9,9831064.2,1,0
814,05072cdccd,1,3850.0,1,3850.0,0,3
815,05084655b6,8,1053.57,1,8428.56,0,3
816,0508f6f045,9,1938.0,3,17442.0,0,3
817,0508ffa029,98,29764.4,12,2916911.2,1,0
818,050c1a25b0,1292,17782.13,16,22974511.96,5,1
819,050ceec051,124,449.0,1,55676.0,0,3
820,050e2d3644,8,14192.86,2,113542.88,0,3
821,050e94cf70,1,2100.0,1,2100.0,0,3
822,05100df053,271,12515.0,25,3391565.0,1,1
823,05108ad6d8,1,380.0,1,380.0,0,3
824,0510e3db82,1829,649.29,2,1187551.41,0,3
825,051159d8c0,5,510.67,1,2553.35,0,3
826,05115c9372,44,267.5,1,11770.0,0,3
827,0511878bb8,7,140.0,1,980.0,0,3
828,0511a63f5c,999,504.87,1,504365.13,0,3
829,051514e225,1,650.0,1,650.0,0,3
830,05159e17b4,238,567.77,2,135129.26,0,3
831,051637250d,1,4799.0,1,4799.0,0,3
832,051733b2a9,222,4359.139999999999,4,967729.0799999998,0,3
833,051804942c,200,328.29,1,65658.0,0,3
834,0519639328,1,915.0,1,915.0,0,3
835,05199ba753,85,281.53,3,23930.05,0,3
836,051c864a06,99,868.0,1,85932.0,0,3
837,051d58ffa9,95,3038.4,3,288648.0,0,3
838,051d6adfef,9,199.0,1,1791.0,0,3
839,051ed373a9,1,6150.0,1,6150.0,0,3
840,051ef2c36f,2,1025.05,1,2050.1,0,3
841,0520381902,50,4090.0,1,204500.0,0,3
842,05225e9517,1,1500.0,1,1500.0,0,3
843,052684704b,3,1960.0,1,5880.0,0,3
844,0526cffc11,38,799.0,1,30362.0,0,3
845,052b9c3c13,3940,6298.0,6,24814120.0,3,1
846,052c08701c,1,850.0,1,850.0,0,3
847,052d460dd6,60,1400.0,1,84000.0,0,3
848,052ea388b4,3,620.0,1,1860.0,0,3
849,052ece1150,5,170.0,1,850.0,0,3
850,052fa48f56,12,269.0,2,3228.0,0,3
851,0532d86142,1,299.0,1,299.0,0,3
852,05336a9fcf,217,26035.39,7,5649679.63,1,0
853,0535a56e02,476,1404.76,2,668665.76,0,3
854,053be8ffdc,1200,1000.0,1,1200000.0,0,3
855,053c6d7bff,9997,1069.99,1,10696690.03,3,0
856,053cb181c8,7,187.15,1,1310.05,0,3
857,053d7b0966,4,899.0,1,3596.0,0,3
858,0541b95bd2,4,27549.05,1,110196.2,0,3
859,054204f386,1001,860.47,3,861330.47,0,3
860,0545581a67,22,85.47,1,1880.34,0,3
861,0546c55c98,1,2550.0,1,2550.0,0,3
862,0546fb5637,17,150.0,1,2550.0,0,3
863,0549470df5,152,1272.3500000000001,3,193397.2,0,3
864,0549894303,1033,1262.46,6,1304121.18,0,3
865,054a2e27ca,100,150.0,1,15000.0,0,3
866,054b39a322,88,378.0,2,33264.0,0,3
867,054c135c80,236,1050.0,3,247800.0,0,3
868,054c167ed6,4,4195.0,1,16780.0,0,3
869,054c49fd36,119,446.0,2,53074.0,0,3
870,054c682c52,377,7113.889999999999,2,2681936.53,0,3
871,054d3a29f3,40,79.0,1,3160.0,0,3
872,0550893798,678,1898.0,2,1286844.0,0,3
873,0551063663,352,1348.0,2,474496.0,0,3
874,0554a43609,29,1689.0,1,48981.0,0,3
875,0555554208,95,250.0,1,23750.0,0,3
876,05590d0668,5,730.0,2,3650.0,0,3
877,055c0a2ad6,20,6544.3,4,130886.0,0,3
878,055c35ec03,5,289.0,1,1445.0,0,3
879,055d7b961b,107,189.2,2,20244.399999999998,0,3
880,055eb8008e,3,3989.0,1,11967.0,0,3
881,055fd11669,1,445.55,1,445.55,0,3
882,0560df50be,4,3511.95,2,14047.8,0,3
883,0561bd90b1,20,2374.84,2,47496.8,0,3
884,0561d47e99,1,399.0,1,399.0,0,3
885,0561dc73d6,39,590.0,1,23010.0,0,3
886,0562b2c8a3,0,5537.0,1,0.0,0,3
887,0566026063,1,6500.0,1,6500.0,0,3
888,0567586e8e,5215,4106.91,6,21417535.65,3,0
889,05677c8fac,1,799.0,1,799.0,0,3
890,057010d36a,287,3996.87,4,1147101.69,0,3
891,05712d8e15,7,2699.0,1,18893.0,0,3
892,0577968af0,1,499.0,1,499.0,0,3
893,057a575ef7,109,716.25,2,78071.25,0,3
894,057cfecf76,160,226.8,1,36288.0,0,3
895,057df67a0c,527,500.0,1,263500.0,0,3
896,057f2fa5a2,1,2150.0,1,2150.0,0,3
897,057ff62822,4,337.0,1,1348.0,0,3
898,0580f3e6c9,6,2860.0,2,17160.0,0,3
899,058174cb43,47,497.17,1,23366.99,0,3
900,058183548a,1,799.0,1,799.0,0,3
901,0583a11ef5,433,1475.9,3,639064.7000000001,0,3
902,0583fcbddb,2,259.0,1,518.0,0,3
903,05844a618d,100,368.13,1,36813.0,0,3
904,0584b13fb1,77,1064.9,3,81997.3,0,3
905,0585c903d1,801,541.37,4,433637.37,0,3
906,0586412645,4,120.0,1,480.0,0,3
907,058bb61bc8,2,558.6,1,1117.2,0,3
908,058c5fb4bf,1335,65.47,1,87402.45,0,3
909,058f698a77,68,189.8,1,12906.400000000001,0,3
910,05913f7d3f,1261,1710.0,1,2156310.0,0,3
911,05916d4c6f,12,149.0,1,1788.0,0,3
912,0593135de8,22,1140.0,3,25080.0,0,3
913,05949e3787,746,148.0,1,110408.0,0,3
914,05952670b9,13,432.1,3,5617.3,0,3
915,0596f4d291,15255,798.0,2,12173490.0,3,4
916,05999367ac,28,25721.510000000002,10,720202.28,1,0
917,059c12dbb1,9,1939.0,3,17451.0,0,3
918,059e63ba15,68,7627.0,6,518636.0,0,3
919,05a297382f,26,2677.0,5,69602.0,0,3
920,05a38419a5,1815,697.17,4,1265363.5499999998,0,3
921,05a5b2e182,2200,636.0,2,1399200.0,0,3
922,05a6298372,14,864.97,3,12109.58,0,3
923,05a6ca1ff7,1500,2603.13,3,3904695.0,0,3
924,05a838cace,150,10725.0,3,1608750.0,0,3
925,05a8d6b7a6,2,8500.0,1,17000.0,0,3
926,05aa018d7e,1,1484.01,1,1484.01,0,3
927,05b138d1e1,1201,2504.23,12,3007580.23,1,0
928,05b409ecdc,1021,1098.0,2,1121058.0,0,3
929,05b5296020,189,878.4,2,166017.6,0,3
930,05b61cedea,1790,12976.0,18,23227040.0,5,1
931,05b78ab87c,58,389.0,2,22562.0,0,3
932,05b822cffc,46,4984.0,4,229264.0,0,3
933,05b8f94294,1,6800.0,1,6800.0,0,3
934,05baa372fd,9,298.0,1,2682.0,0,3
935,05baecc544,4,10849.0,4,43396.0,0,3
936,05bca6e0d5,55,2538.0,7,139590.0,0,3
937,05bd84bf20,610,778.17,1,474683.69999999995,0,3
938,05be08abda,3,5650.0,3,16950.0,0,3
939,05bfb71bd1,138,2929.3,12,404243.4,1,0
940,05c09b1700,16,88.2,1,1411.2,0,3
941,05c0fc357c,69,16503.0,7,1138707.0,0,3
942,05c2d2ede6,17,5962.0,1,101354.0,0,3
943,05c61f44af,262,602.81,3,157936.21999999997,0,3
944,05c7ecd241,12,429.0,2,5148.0,0,3
945,05caf14e5c,1,289.0,1,289.0,0,3
946,05cbc0d987,16,250084.0,16,4001344.0,1,0
947,05cda54509,8,19270.0,5,154160.0,0,3
948,05d0c546c7,1,8500.0,1,8500.0,0,3
949,05d1281c9b,2,4929.15,1,9858.3,0,3
950,05d7573093,5,600.0,1,3000.0,0,3
951,05d77cd70c,18,1550.0,2,27900.0,0,3
952,05d7b87608,3,1030.1,3,3090.2999999999997,0,3
953,05d9896605,16,3097.0,6,49552.0,0,3
954,05ddd44afc,3,2969.0,3,8907.0,0,3
955,05de12eb64,69,1590.0,1,109710.0,0,3
956,05dffa1ddb,2336,1966.76,6,4594351.36,1,3
957,05e0a83c5e,1,1000.0,1,1000.0,0,3
958,05e37d30d3,1,6600.0,1,6600.0,0,3
959,05e46ae8be,10,80.1,1,801.0,0,3
960,05e5bdab17,3,19800.0,3,59400.0,0,3
961,05e850974a,10,3094.0,3,30940.0,0,3
962,05eab279cb,1,1500.0,1,1500.0,0,3
963,05eb82b0ac,167,594.99,2,99363.33,0,3
964,05f00f4765,10,364.77,1,3647.7,0,3
965,05f06838fe,1,550.0,1,550.0,0,3
966,05f0f3d900,125,2557.75,3,319718.75,0,3
967,05f18f188f,231,1755.3600000000001,3,405488.16000000003,0,3
968,05f1a34c30,6,3228.1,2,19368.6,0,3
969,05f2679171,1,397.83,1,397.83,0,3
970,05f3b7e196,72,3078.63,1,221661.36000000002,0,3
971,05f4a7f1b0,82,812.3299999999999,5,66611.06,0,3
972,05f62a4ed8,3999,749.45,1,2997050.5500000003,0,0
973,05f695145b,1,50000.0,1,50000.0,0,3
974,05f856dc64,3,110.0,1,330.0,0,3
975,05f8bde3e0,1,36999.0,1,36999.0,0,3
976,05f905c0e3,1,2599.0,1,2599.0,0,3
977,05fa905a55,9,100.0,1,900.0,0,3
978,05fb8be79c,399,200.0,1,79800.0,0,3
979,05fd2b855a,2,29400.0,2,58800.0,0,3
980,05feeacb71,1664,2068.0,9,3441152.0,1,0
981,05ffad17d5,4,2148.0,1,8592.0,0,3
982,0602834332,2,2190.0,2,4380.0,0,3
983,0602b66705,1,260.0,1,260.0,0,3
984,0603512606,0,2271.0,3,0.0,0,3
985,06042f9ca7,1368,571.9,2,782359.2,0,3
986,06043e9cb0,23,910.0,2,20930.0,0,3
987,0605ee1983,83,29543.46,26,2452107.1799999997,1,1
988,0606f5db31,2000,533.12,1,1066240.0,0,3
989,06073bd6ae,100,105.8,1,10580.0,0,3
990,060799f4aa,47,2528.14,4,118822.57999999999,0,3
991,0607aacedf,969,100.0,1,96900.0,0,3
992,0609463678,33,1598.0,2,52734.0,0,3
993,060a7ca3cc,3,4770.5,2,14311.5,0,3
994,060b13e3e2,12,243.18,1,2918.16,0,3
995,060b528804,78,910.04,2,70983.12,0,3
996,0611e8b4c2,1,800.0,1,800.0,0,3
997,0613b18af0,18,8701.0,18,156618.0,1,0
998,0613d075ca,1784,459.0,1,818856.0,0,3
999,06145ab675,14,3747.89,10,52470.46,1,0
1000,061466b33f,12,795.0,2,9540.0,0,3
1001,0615ef4e30,1,2500.0,1,2500.0,0,3
1002,0615fd904a,19,48898.0,2,929062.0,0,3
1003,061c95477a,121,12733.9,28,1540801.9,1,1
1004,061e3611e8,11,502.0,3,5522.0,0,3
1005,061f1abfca,1,799.0,1,799.0,0,3
1006,0622859c0a,41,10098.75,13,414048.75,1,0
1007,06254dccb7,594,644.05,2,382565.69999999995,0,3
1008,0627db7e19,22,1199.0,1,26378.0,0,3
1009,06297987ec,3,3153.05,1,9459.150000000001,0,3
1010,06299a2d75,10,199.0,1,1990.0,0,3
1011,0629c94e9b,89,2140.9,3,190540.1,0,3
1012,062a125790,1,21500.0,1,21500.0,0,3
1013,062a15f4b3,5,600.0,1,3000.0,0,3
1014,062a490b73,10,1010.0,2,10100.0,0,3
1015,062a94df2b,100,636.16,1,63616.0,0,3
1016,062b8bf7c7,3,9300.0,3,27900.0,0,3
1017,062f4b4d66,1,10300.0,1,10300.0,0,3
1018,0632687b88,15,180.0,1,2700.0,0,3
1019,063516f739,1,750.0,1,750.0,0,3
1020,06396f4a6b,116,2063.14,2,239324.24,0,3
1021,06399017c5,22,10150.0,2,223300.0,0,3
1022,0639b074ed,1,875.0,1,875.0,0,3
1023,063a8b6b9d,1,365.0,1,365.0,0,3
1024,063dd74e5e,2,249.0,1,498.0,0,3
1025,06408bab4e,200,1069.61,1,213921.99999999997,0,3
1026,0648f1bdf6,13,10955.0,6,142415.0,0,3
1027,064b629319,1,2000.0,1,2000.0,0,3
1028,064c65f26f,4,1862.1,4,7448.4,0,3
1029,064d9a46dc,2896,5105.75,31,14786252.0,5,1
1030,064e852fbd,5,1171.3,2,5856.5,0,3
1031,0651c1453e,37,267.3,3,9890.1,0,3
1032,06523bd907,1,499.0,1,499.0,0,3
1033,065240eaed,38,1457.8,2,55396.4,0,3
1034,0652a896b1,23,375.2,1,8629.6,0,3
1035,0652f81627,3,620.0,1,1860.0,0,3
1036,0652fa5290,21,1104.0,2,23184.0,0,3
1037,065327f22f,99,448.2,1,44371.799999999996,0,3
1038,06536e459b,2,12484.0,1,24968.0,0,3
1039,0656aa5e15,63,185497.0,23,11686311.0,5,0
1040,065a1bb9e2,0,540.0,1,0.0,0,3
1041,065caec8e1,100,447.97,1,44797.0,0,3
1042,065cee290a,3,2089.0,2,6267.0,0,3
1043,065cf00c43,142,1964.13,1,278906.46,0,3
1044,065d4faa18,14,2099.3999999999996,7,29391.599999999995,0,3
1045,065ddae397,4,17356.0,4,69424.0,0,3
1046,065ea5f961,795,150.0,1,119250.0,0,3
1047,065fb3aa7a,41,199.0,1,8159.0,0,3
1048,066007712d,1,420.0,1,420.0,0,3
1049,0660758591,18,803.25,4,14458.5,0,3
1050,06611399b1,1,389.0,1,389.0,0,3
1051,06614b27a2,47,197.54,1,9284.38,0,3
1052,0661f800a3,1,150.0,1,150.0,0,3
1053,06622b1f4e,1,3000.0,1,3000.0,0,3
1054,0664ac2417,177,9098.0,2,1610346.0,0,3
1055,0665729f55,5,3300.0,1,16500.0,0,3
1056,0666595e8d,266,25324.0,9,6736184.0,1,0
1057,0667077c4f,548,4575.95,17,2507620.6,1,0
1058,0667dc9d45,1,375.0,1,375.0,0,3
1059,0667fe5b2c,723,448.04,3,323932.92000000004,0,3
1060,066abf557d,8,2568.22,1,20545.76,0,3
1061,066c94e8f8,644,1116.94,3,719309.36,0,3
1062,066dd869eb,2,1700.0,1,3400.0,0,3
1063,06749c48e5,49,264.0,2,12936.0,0,3
1064,0675607a51,23,847.0,2,19481.0,0,3
1065,067652c191,1300,59.0,1,76700.0,0,3
1066,0676d6da93,9,15279.0,2,137511.0,0,3
1067,0677c10461,64,2244.7200000000003,4,143662.08000000002,0,3
1068,067821a850,7,44898.0,2,314286.0,0,3
1069,067994323a,150,404.8,2,60720.0,0,3
1070,0679e4bb04,1,300.0,1,300.0,0,3
1071,067b3161a0,10,162.0,1,1620.0,0,3
1072,067b786f8b,203,3531.12,4,716817.36,0,3
1073,067c80a423,0,475.0,1,0.0,0,3
1074,067d25fc8b,1,590.0,1,590.0,0,3
1075,067dd91f40,5,998.0,1,4990.0,0,3
1076,067e7764e8,1162,553.0,2,642586.0,0,3
1077,06809bb95c,8,1153.0,3,9224.0,0,3
1078,0680bcd1b6,1,9800.0,1,9800.0,0,3
1079,068103c218,65,23137.0,26,1503905.0,1,0
1080,06825e714d,1,40000.0,1,40000.0,0,3
1081,0683e1800c,1,319.2,1,319.2,0,3
1082,0686c18c22,1,2500.0,1,2500.0,0,3
1083,06879b04d8,1,1800.0,1,1800.0,0,3
1084,06896b8199,259,90.0,1,23310.0,0,3
1085,0689fe00e2,10,4281.55,3,42815.5,0,3
1086,068cb52ee7,22,2148.06,4,47257.32,0,3
1087,0690cfeaca,2143,1379.0,7,2955197.0,1,3
1088,06923cc903,183,715.0,4,130845.0,0,3
1089,0693ce7b07,311,298.39,2,92799.29,0,3
1090,0693fa43d2,37,3291.0,2,121767.0,0,3
1091,0696d0c1a5,4,498.0,1,1992.0,0,3
1092,069abe29a0,3374,650.37,2,2194348.38,0,3
1093,069b20c50d,0,169.0,1,0.0,0,3
1094,069c544c3e,1,850.0,1,850.0,0,3
1095,069cb83ceb,12,7352.0,9,88224.0,1,0
1096,069e36eeac,2,389.5,1,779.0,0,3
1097,069f421f2d,1,600.0,1,600.0,0,3
1098,06a036527a,1,590.0,1,590.0,0,3
1099,06a11ae029,55,313.15,2,17223.25,0,3
1100,06a2dafc1e,12,1045.0,2,12540.0,0,3
1101,06a3c088ce,50,314.26,1,15713.0,0,3
1102,06a5a8066e,351,3086.4900000000002,5,1083357.99,0,3
1103,06a7379347,11,312.0,2,3432.0,0,3
1104,06a7c8c6e6,3,4442.0,3,13326.0,0,3
1105,06aa287351,1,1950.0,1,1950.0,0,3
1106,06abf8fe9b,1,18000.0,1,18000.0,0,3
1107,06adbd9acb,372,1812.0,8,674064.0,1,3
1108,06adf608d0,353,5682.44,8,2005901.3199999998,1,3
1109,06afb7d5de,299,16486.0,14,4929314.0,1,0
1110,06b19f9ddd,282,8465.79,5,2387352.7800000003,0,3
1111,06b5024345,40,147.83,1,5913.200000000001,0,3
1112,06b5819858,1899,283.59000000000003,2,538537.41,0,3
1113,06b608bbe8,1,289.0,1,289.0,0,3
1114,06b7cfd681,1,78.0,1,78.0,0,3
1115,06b8084e03,31,898.47,4,27852.57,0,3
